"date","wind_prod","temperature_c_castelobranco","pressure_msl_castelobranco","windspeed_100m_castelobranco","temperature_c_evora","pressure_msl_evora","windspeed_100m_evora","temperature_c_faro","pressure_msl_faro","windspeed_100m_faro","temperature_c_guarda","pressure_msl_guarda","windspeed_100m_guarda","temperature_c_leiria","pressure_msl_leiria","windspeed_100m_leiria","temperature_c_lisbona","pressure_msl_lisbona","windspeed_100m_lisbona","temperature_c_porto","pressure_msl_porto","windspeed_100m_porto","temperature_c_santarem","pressure_msl_santarem","windspeed_100m_santarem","temperature_c_vilareal","pressure_msl_vilareal","windspeed_100m_vilareal","smoothed_capacity"
"2017-05-05",2177.04166666667,1009.6375,13.9833333333333,22.7583333333333,1010.40416666667,15.7583333333333,23.7458333333333,1011.49583333333,17.375,22.9791666666667,1008.79583333333,10.6958333333333,24.9291666666667,1009.01666666667,14.9666666666667,23.8625,1009.70416666667,15.5791666666667,26.3166666666667,1007.76666666667,14.45,25.0833333333333,1009.39166666667,15.3416666666667,23.4791666666667,1008.02916666667,13.175,15.4041666666667,4962.6904109589
"2017-05-06",1041.125,1018.30416666667,13.75,12.5083333333333,1018.16666666667,16.0458333333333,14.6166666666667,1018.29583333333,17.325,12.4666666666667,1018.48333333333,10.1708333333333,14.9125,1017.5375,15.9208333333333,18.6125,1017.64166666667,16.5333333333333,18.9791666666667,1017.35,15.2166666666667,20.025,1017.67083333333,16.0458333333333,16.8875,1017.6875,13.55,13.0041666666667,4963.81643835616
"2017-05-07",434.833333333333,1018.13333333333,17.4,12.8791666666667,1017.42083333333,20.025,14.325,1017.325,19.625,16.0666666666667,1019.2625,14.9208333333333,8.70833333333333,1018.4,16.8666666666667,14.4666666666667,1018,18.6833333333333,13.2708333333333,1018.98333333333,17.5875,12.275,1017.9875,18.7708333333333,14.5541666666667,1019.25416666667,17.7708333333333,7.525,4964.94246575342
"2017-05-08",571.791666666667,1014.45416666667,20.0083333333333,8.7625,1014.52083333333,21.2291666666667,9.40416666666667,1014.91666666667,19.7916666666667,10.775,1015.4,17.3291666666667,8.68333333333333,1014.77083333333,17.9666666666667,13.5333333333333,1014.9125,19.2291666666667,9.775,1014.83333333333,19.15,9.24583333333333,1014.63333333333,19.7416666666667,10.9541666666667,1015.4,19.2333333333333,9.46666666666667,4966.06849315068
"2017-05-09",821.791666666667,1007.82916666667,17.5375,20.075,1009.075,18.075,19.825,1010.15,18.5125,18.55,1007.5125,14.2291666666667,16.7416666666667,1008.00833333333,16.2583333333333,18.9125,1008.775,16.7333333333333,21.8958333333333,1007.14166666667,17.0791666666667,13.8083333333333,1008.30833333333,17.1166666666667,19.6416666666667,1007.20833333333,16.6833333333333,10.3791666666667,4967.19452054795
"2017-05-10",2035.54166666667,1003.05833333333,13.7916666666667,22.6708333333333,1003.48333333333,15.75,24.075,1004.66666666667,17.8375,23.9458333333333,1002.52916666667,10.8541666666667,24.7875,1001.52916666667,15.7708333333333,29.7041666666667,1002.19166666667,16.0791666666667,34.7375,1000.32916666667,15.3166666666667,28.8166666666667,1002.1125,15.625,26.8916666666667,1000.8875,14.0958333333333,15.3583333333333,4968.32054794521
"2017-05-11",3142.375,1001.67916666667,12.5083333333333,28.825,1002.67916666667,14.9833333333333,30.7416666666667,1004.24166666667,17.2208333333333,30.375,1000.53333333333,9.44166666666667,30.8333333333333,1000.2375,15.0125,32.1791666666667,1001.23333333333,15.7916666666667,38.65,998.220833333333,14.1583333333333,35.4875,1000.90416666667,15.2,30.3458333333333,998.695833333333,12.8458333333333,22.3375,4969.44657534247
"2017-05-12",2731.58333333333,1008.26666666667,13.2458333333333,24.2208333333333,1009.27916666667,15.575,25.225,1010.6125,17.5416666666667,24.0375,1007.3,9.98333333333333,26.0208333333333,1007.69583333333,15.5416666666667,24.7416666666667,1008.60833333333,15.9916666666667,26.9541666666667,1006.02083333333,14.7375,27.4041666666667,1008.125,15.8125,23.75,1006.26666666667,12.875,20.3375,4970.57260273973
"2017-05-13",1291.5,1018.24166666667,13.1791666666667,17.2291666666667,1018.7375,15.6958333333333,16.0166666666667,1019.2375,17.7375,14.1833333333333,1017.92083333333,9.62083333333333,16.7041666666667,1017.88333333333,15.75,19.8041666666667,1018.3875,16.2083333333333,20.6541666666667,1016.85833333333,14.9916666666667,25.6416666666667,1018.15416666667,15.6,17.4416666666667,1017.29166666667,12.5875,14.825,4971.69863013699
"2017-05-14",737.25,1024.60416666667,15.1291666666667,8.57083333333333,1024.42083333333,17.4,11.6125,1024.31666666667,18.5791666666667,11.4208333333333,1024.86666666667,11.6125,11.5708333333333,1024.13333333333,16.9333333333333,17.4458333333333,1024.26666666667,17.2666666666667,16.8666666666667,1023.75833333333,16.6125,20.5125,1024.2,17.0833333333333,15.7875,1024.1875,15.1083333333333,9.85416666666667,4972.82465753425
"2017-05-15",344.083333333333,1025.36666666667,18.3333333333333,10.825,1024.425,21.4333333333333,17.0791666666667,1023.5875,22.3708333333333,17.8208333333333,1026.38333333333,15.3666666666667,8.62083333333333,1025.63333333333,17.7375,9.35416666666667,1025.075,20.0041666666667,15.5291666666667,1026.02083333333,18.5833333333333,9.88333333333333,1025.19583333333,19.9708333333333,11.6458333333333,1026.375,18.4041666666667,6.89583333333333,4973.95068493151
"2017-05-16",259.958333333333,1022.03333333333,21.3291666666667,11.9291666666667,1021.19166666667,24.6041666666667,16.575,1021.15416666667,23.3666666666667,10.1708333333333,1023.54166666667,17.95,9.81666666666667,1022.925,19.0666666666667,18.5541666666667,1022.14166666667,22.1541666666667,25.8208333333333,1023.45,19.6208333333333,10.4791666666667,1022.175,22.0208333333333,19.2958333333333,1023.68333333333,20.6041666666667,6.23333333333333,4975.07671232877
"2017-05-17",1316.20833333333,1017.5125,20.0166666666667,17.0208333333333,1017.95833333333,22.4958333333333,22.0833333333333,1017.85,23.2916666666667,16.725,1018.6625,16.2125,13.5958333333333,1020.2,17.0958333333333,29.0583333333333,1019.675,19.9125,35.5666666666667,1020.25833333333,17.1875,18.3791666666667,1019.35416666667,19.4041666666667,30.5041666666667,1019.8125,18,11.9416666666667,4976.20273972603
"2017-05-18",3097.66666666667,1018.625,14.075,27.0916666666667,1019.9125,15.7583333333333,33.0625,1019.04166666667,19.6541666666667,39.3583333333333,1019.02083333333,10.5416666666667,27.2083333333333,1021.9375,14.6416666666667,39.6291666666667,1021.94166666667,15.8541666666667,42.7208333333333,1021.99583333333,13.975,26.3,1021.41666666667,15.1291666666667,38.6375,1021.37083333333,12.9708333333333,17.3583333333333,4977.32876712329
"2017-05-19",1578.41666666667,1021.1375,13.9,17.3083333333333,1021.02083333333,16.325,23.6125,1019.6,19.6708333333333,27.875,1022.4625,10.1833333333333,19.625,1023.14166666667,14.6,31.5416666666667,1022.40833333333,16.1875,36.3375,1023.99166666667,13.8333333333333,16.6041666666667,1022.39583333333,15.1,31.2625,1023.775,12.3708333333333,9.90833333333333,4978.45479452055
"2017-05-20",919.75,1018.525,18.5708333333333,19.5083333333333,1017.05,21.8833333333333,20.8583333333333,1016.08333333333,21.9291666666667,28.1291666666667,1020.32083333333,15.0458333333333,13.9208333333333,1018.50416666667,17.8083333333333,19.6541666666667,1017.34583333333,20.875,24.7458333333333,1019.9,17.7416666666667,14.8291666666667,1017.72916666667,20.6125,20.7291666666667,1020.38333333333,16.3958333333333,11.1416666666667,4979.58082191781
"2017-05-21",2158.875,1012.81666666667,21.7666666666667,25.7708333333333,1011.97916666667,22.0916666666667,23.4125,1012.1875,20.5541666666667,33.8333333333333,1013.84583333333,18.225,23.9291666666667,1011.64166666667,21.9291666666667,26.0708333333333,1011.375,21.3,20.9708333333333,1011.9,21.3,16.7791666666667,1011.51666666667,23.3708333333333,22.0666666666667,1012.84166666667,20.775,15.5375,4980.70684931507
"2017-05-22",455.916666666667,1015.525,21.0916666666667,10.3416666666667,1015.525,21.9708333333333,12.8333333333333,1015.14166666667,20.525,7.8,1016.07083333333,17.8458333333333,11.2708333333333,1016.89583333333,17.3625,18.6166666666667,1016.42083333333,19.5625,25.1958333333333,1016.64583333333,18.2583333333333,11.9583333333333,1016.2,19.9166666666667,18.5125,1016.50833333333,20.7,8.29583333333333,4981.83287671233
"2017-05-23",1327.54166666667,1014.5375,23.9291666666667,17.5291666666667,1013.80833333333,25.4041666666667,16.0833333333333,1014.1125,23.0875,14.7916666666667,1016.63333333333,20.6416666666667,15.5708333333333,1014.54583333333,21.5583333333333,15.6875,1014.49583333333,22.075,20.075,1015.47916666667,23.0666666666667,16.7708333333333,1014.06666666667,24.2458333333333,16.475,1016.49166666667,22.6708333333333,15.3375,4982.95890410959
"2017-05-24",1134.20833333333,1014.40416666667,24.9875,12.3333333333333,1013.86666666667,25.7125,12.5416666666667,1014.1875,23.3875,17.5958333333333,1015.9125,21.5958333333333,12.9583333333333,1014.0375,21.9333333333333,19.7791666666667,1014.19166666667,21.8416666666667,15.6,1014.30833333333,24.1666666666667,18.4041666666667,1013.93333333333,24.0583333333333,15.7958333333333,1015.4875,23.6125,13.6125,4984.08493150685
"2017-05-25",411.083333333333,1011.97083333333,24.95,9.4125,1012.36666666667,25.0708333333333,11.6083333333333,1013.225,21.6291666666667,17.4,1013.42083333333,21.7,6.93333333333333,1013.11666666667,19.6625,13.85,1013.04166666667,22.1791666666667,17.6,1013.15833333333,21.5541666666667,9.5625,1012.53333333333,23.3083333333333,17.0333333333333,1013.55833333333,23.7916666666667,5.35416666666667,4985.21095890411
"2017-05-26",346.666666666667,1012.1,21.1416666666667,14.5083333333333,1012.74166666667,22.575,11.075,1013.02083333333,20.7791666666667,7.6875,1012.50416666667,18.0625,9.7875,1013.42916666667,17.5416666666667,14.4666666666667,1013.475,19.9916666666667,19.5875,1013.1125,17.8583333333333,9.7125,1013.00416666667,20.0583333333333,15.0333333333333,1013.12916666667,19.475,7.30833333333333,4986.33698630137
"2017-05-27",531.083333333333,1013.17083333333,20.8041666666667,13.1958333333333,1013.37916666667,20.9916666666667,12.8791666666667,1013.8125,20,12.2208333333333,1013.62916666667,18.0666666666667,14.6708333333333,1013.72083333333,17.5833333333333,11.9666666666667,1013.89166666667,18.6166666666667,10.9291666666667,1013.6,18.1625,10.1208333333333,1013.5125,19.2333333333333,12.4875,1013.50416666667,20.0541666666667,8.54583333333333,4987.46301369863
"2017-05-28",790.125,1015.09583333333,19.1708333333333,18.1125,1015.65833333333,20.1041666666667,16.2958333333333,1016.52916666667,19.9375,15.1666666666667,1015.075,15.9375,20.5166666666667,1015.0125,18.375,17.7708333333333,1015.37916666667,18.4583333333333,24.0208333333333,1014.91666666667,17.9583333333333,10.3583333333333,1015.24583333333,19.1166666666667,19.1916666666667,1015.1375,17.325,6.8375,4988.58904109589
"2017-05-29",440.208333333333,1016.15416666667,17.7083333333333,12.6708333333333,1016.45416666667,19.1708333333333,12.5958333333333,1016.65,20.7333333333333,16.4916666666667,1016.1875,14.3541666666667,11.0833333333333,1016.72083333333,17.9041666666667,15.8375,1016.70416666667,18.9083333333333,18.7125,1016.54166666667,17.8958333333333,12.5625,1016.54166666667,18.7041666666667,14.9916666666667,1016.64166666667,16.5541666666667,8.5125,4989.71506849315
"2017-05-30",783.833333333333,1015.70833333333,19.0166666666667,13.5583333333333,1016.425,20.05,19.275,1016.10833333333,22.4166666666667,23.9375,1016.625,15.5916666666667,11.6375,1017.94583333333,17.3875,25.2916666666667,1017.8875,18.95,28.3791666666667,1018.07083333333,17.6791666666667,13.0958333333333,1017.42083333333,18.6708333333333,25.7125,1017.94166666667,17.5,7.24166666666667,4990.84109589041
"2017-05-31",729.166666666667,1016.225,21.0958333333333,11.7791666666667,1016.54166666667,22.125,16.0458333333333,1016.11666666667,23.4041666666667,19.475,1017.42916666667,17.3,10.3333333333333,1018.3375,17.7166666666667,22.6458333333333,1018.0375,19.8,30.7583333333333,1018.27083333333,18.175,10.4583333333333,1017.65,19.6458333333333,23.4541666666667,1018.19166666667,19.1875,6.37083333333333,4991.96712328767
"2017-06-01",728.291666666667,1016.23333333333,22.3833333333333,11.5333333333333,1016.625,23.1625,17.575,1016.39166666667,24.8333333333333,18.1458333333333,1017.4875,18.8083333333333,11.8333333333333,1018.7625,17.1375,24.2708333333333,1018.3125,19.6,31.775,1018.83333333333,17.6708333333333,11.8375,1017.94583333333,19.325,24.9958333333333,1018.5125,19.8583333333333,7.29583333333333,4993.09315068493
"2017-06-02",1257.58333333333,1015.5625,21.0208333333333,16.4208333333333,1016.64166666667,21.7041666666667,20.9291666666667,1016.14166666667,25.125,22.3958333333333,1016.6125,17.5125,13.95,1018.60416666667,17.2708333333333,30.9083333333333,1018.33333333333,19.3541666666667,36.1083333333333,1018.6875,17.5708333333333,17.6791666666667,1017.84166666667,18.8833333333333,31.8,1018.30833333333,18.6791666666667,10.1583333333333,4994.21917808219
"2017-06-03",1856.16666666667,1016.65833333333,19.175,19.9583333333333,1018.0875,19.45,25.8541666666667,1017.475,23.175,32.3166666666667,1017.24583333333,16.0583333333333,17.7458333333333,1019.9125,16.7333333333333,37.9708333333333,1020.075,18.2625,40.4375,1019.41666666667,17.1583333333333,25.8958333333333,1019.37083333333,17.8,36.5833333333333,1018.79583333333,18.1416666666667,11.6041666666667,4995.34520547945
"2017-06-04",2272.79166666667,1016.9375,17.6666666666667,22.7208333333333,1018.43333333333,18.3916666666667,30.3166666666667,1018.10416666667,21.5125,36.5416666666667,1017.7375,14.45,23.7916666666667,1020.425,16.5458333333333,40.5916666666667,1020.525,18.0708333333333,44.625,1020.325,16.3083333333333,26.5875,1019.7875,17.2833333333333,40.9958333333333,1019.70833333333,15.9375,12.9625,4996.47123287671
"2017-06-05",1525.875,1018.34166666667,17.5125,20.2583333333333,1019.24166666667,19.0958333333333,24.6791666666667,1018.89583333333,21.4791666666667,31.6208333333333,1018.8375,13.8666666666667,17.7375,1020.65,17.2166666666667,25.2541666666667,1020.7875,18.3458333333333,29.7208333333333,1020.13333333333,16.4666666666667,16.0875,1020.25416666667,18.2041666666667,28.3125,1019.97083333333,15.4083333333333,13.3958333333333,4997.59726027397
"2017-06-06",1297.66666666667,1017.09166666667,19.675,17.0083333333333,1017.66666666667,20.5291666666667,19.8166666666667,1017.1125,22.5041666666667,25.8083333333333,1017.72083333333,16.1083333333333,17.225,1019.10833333333,17.3833333333333,27.8833333333333,1018.9375,19.5625,29.7083333333333,1019.23333333333,17.2708333333333,19.4375,1018.575,19.2833333333333,25.3625,1018.87916666667,17.5958333333333,10.9666666666667,4998.72328767123
"2017-06-07",709.916666666667,1016.20833333333,23.3625,13.3833333333333,1015.75,24.9041666666667,16.775,1015.3625,24.9333333333333,18.1458333333333,1018.14166666667,19.65,12.6583333333333,1017.875,18.5916666666667,23.6416666666667,1016.92083333333,22.3625,32.5458333333333,1018.65,19.1125,11.5958333333333,1016.825,22.6166666666667,24.9833333333333,1018.77916666667,20.6625,5.9375,4999.84931506849
"2017-06-08",802.333333333333,1012.70833333333,24.4625,17.3333333333333,1013.25416666667,25.7541666666667,17.8333333333333,1013.68333333333,25.325,15.3541666666667,1013.81666666667,20.8875,15.3791666666667,1014.93333333333,17.8125,23.2958333333333,1014.55833333333,21.6333333333333,30,1014.98333333333,18.1208333333333,13.325,1014.12083333333,21.4083333333333,24.425,1014.75,21.3666666666667,8.4,5000.97534246575
"2017-06-09",940,1015.425,21.4875,18.3666666666667,1016.25,22.8541666666667,19.8041666666667,1015.8,25.175,22.9208333333333,1016.30416666667,17.925,13.9,1017.675,18.1375,20.5291666666667,1017.55833333333,20.5458333333333,24.5375,1017.75833333333,18.3958333333333,8.49166666666667,1017.14583333333,20.65,23.4166666666667,1017.69166666667,18.2916666666667,8.80833333333333,5002.10136986301
"2017-06-10",647.833333333333,1015.34166666667,24.4041666666667,11.5583333333333,1015.69166666667,25.3083333333333,17.0458333333333,1015.29166666667,25.5958333333333,17.5875,1016.6625,21.2166666666667,10.4916666666667,1017.74583333333,18.3166666666667,23.1541666666667,1017.17916666667,21.7291666666667,29.7125,1018.13333333333,18.8458333333333,11.5375,1016.84583333333,21.7583333333333,24.5208333333333,1017.9375,21.4708333333333,6.70416666666667,5003.22739726027
"2017-06-11",809.708333333333,1014.55833333333,25.6875,13.3,1015.0375,26.1458333333333,19.1,1014.475,26.0625,11.5125,1015.9625,22.4875,11.2833333333333,1017.35833333333,18.8,30.6208333333333,1016.64583333333,22.0791666666667,38.5333333333333,1017.5,19.9583333333333,17.7666666666667,1016.37083333333,21.7458333333333,31.7375,1017.37083333333,22.1583333333333,7.375,5004.35342465753
"2017-06-12",649.458333333333,1011.75833333333,28.0708333333333,9.27083333333333,1011.81666666667,28.8333333333333,10.0541666666667,1012.11666666667,26.5625,12.125,1013.575,24.6875,10.0916666666667,1013.95416666667,19.2916666666667,21.6208333333333,1013.1,23.2708333333333,33.675,1013.90416666667,21.4625,11.8291666666667,1012.89583333333,23.5625,23.3083333333333,1014.2125,24.6916666666667,9.02083333333333,5005.47945205479
"2017-06-13",1004.41666666667,1010.1,28.1208333333333,12.6791666666667,1010.77916666667,27.6708333333333,15.4625,1011.15,22.6625,24.3083333333333,1011.46666666667,24.5416666666667,12.3666666666667,1011.07083333333,21.1291666666667,19.1,1011.07916666667,23.4333333333333,19.4791666666667,1011.25416666667,22.6333333333333,13.3416666666667,1010.6,25.3083333333333,16.1708333333333,1011.67083333333,25.4458333333333,7.2625,5006.60547945206
"2017-06-14",372.666666666667,1012.81666666667,27.15,13.7708333333333,1013.60833333333,26.1833333333333,12.7416666666667,1014.10833333333,22.7125,11.1041666666667,1013.52916666667,24.3166666666667,11.9708333333333,1014.31666666667,19.1916666666667,15.6541666666667,1014.26666666667,21.6875,17.775,1013.79583333333,20.8291666666667,11.5583333333333,1013.7125,23.2583333333333,14.0166666666667,1013.85,25.9458333333333,7.26666666666667,5007.73150684932
"2017-06-15",696.5,1015.00833333333,27.4,12.2458333333333,1015.45,27.325,13.4916666666667,1015.25833333333,25.85,14.1416666666667,1016.15833333333,24.425,9.52916666666667,1017.4625,18.6708333333333,23.7458333333333,1016.94583333333,22.1791666666667,34.6791666666667,1016.99166666667,21.2833333333333,15.3166666666667,1016.59583333333,22.0375,24.2708333333333,1017.00833333333,25.4333333333333,5.975,5008.85753424658
"2017-06-16",643.333333333333,1016.50416666667,29.7208333333333,7.575,1016.07083333333,31.2208333333333,10.9458333333333,1015.70416666667,29.2541666666667,14.5208333333333,1018.24583333333,26.75,10.1416666666667,1017.74583333333,20.2541666666667,11.2125,1017.15,24.8125,25.9625,1017.46666666667,23.8708333333333,7.7,1016.99166666667,25.6,16.35,1018.13333333333,27.4958333333333,9.47083333333333,5009.98356164384
"2017-06-17",453.875,1014.74166666667,31.6666666666667,10.75,1014.4,33.0875,8.24166666666667,1014.25833333333,29.3666666666667,15.5291666666667,1016.53333333333,28.1333333333333,13.3375,1015.33333333333,23.0791666666667,13.2041666666667,1014.52916666667,29.45,17.925,1015.76666666667,25.9041666666667,6.71666666666667,1014.525,30.8458333333333,13.8666666666667,1016.45,28.2833333333333,7.74583333333333,5011.1095890411
"2017-06-18",434.666666666667,1011.68333333333,31.7541666666667,9.54583333333333,1011.21666666667,32.2291666666667,10.8541666666667,1011.74166666667,28.1666666666667,11.2583333333333,1013.55416666667,27.5666666666667,9.175,1012.10416666667,25.2333333333333,16.1708333333333,1011.35,29.1166666666667,16.6625,1012.5625,26.6833333333333,7.8625,1011.275,31.6708333333333,16.5166666666667,1013.275,28.3416666666667,7.2,5012.23561643836
"2017-06-19",784.416666666667,1013.7625,30.7,13.8833333333333,1013.29583333333,30.1791666666667,15.0625,1013.54583333333,26.425,23.7375,1015.00833333333,26.9541666666667,11.6333333333333,1012.87916666667,24.425,9.90833333333333,1012.84583333333,26.5208333333333,12.7416666666667,1013.22083333333,26.6208333333333,6.42083333333333,1012.59166666667,30.0583333333333,11.5916666666667,1014.12083333333,28.2291666666667,4.55416666666667,5013.36164383562
"2017-06-20",798,1014.8,29.2291666666667,13.825,1014.3875,29.4458333333333,14.4458333333333,1014.77083333333,25.825,21.5625,1016.5625,25.5708333333333,10.1166666666667,1014.6375,24.0083333333333,17.5541666666667,1014.63333333333,24.6375,13.8083333333333,1014.60416666667,26.8083333333333,11.7416666666667,1014.30416666667,28.7,14.7958333333333,1015.57916666667,28.1291666666667,7.275,5014.48767123288
"2017-06-21",524.958333333333,1014.625,28.0458333333333,14.2125,1015.375,26.4916666666667,14.825,1015.72083333333,24.0291666666667,15.5541666666667,1015.20416666667,25.0291666666667,15.1083333333333,1015.97083333333,20.55,11.9666666666667,1016.1625,21.8208333333333,12.5541666666667,1015.825,21.7916666666667,9.10416666666667,1015.59583333333,24.1208333333333,13.5916666666667,1015.6875,26.9041666666667,8.55,5015.61369863014
"2017-06-22",476.791666666667,1018.05416666667,24.1833333333333,15.6208333333333,1018.74583333333,24.3041666666667,13.8291666666667,1018.75,24.8916666666667,15.8666666666667,1018.4,21.6,11.7666666666667,1020.04166666667,19.175,19.5875,1019.94166666667,21.5,23.625,1019.87916666667,19.8333333333333,11.6041666666667,1019.5625,21.2,19.7208333333333,1019.65416666667,21.3541666666667,9.7,5016.7397260274
"2017-06-23",862.125,1021.28333333333,23.1208333333333,15.5375,1021.8375,24.5333333333333,17.6791666666667,1021.16666666667,27.2041666666667,20.5125,1022.00416666667,19.8458333333333,11.9083333333333,1023.4375,19.1583333333333,24.3875,1023.075,22.4125,26.8458333333333,1023.5625,19.3625,13.4375,1022.77916666667,21.8,24.1833333333333,1023.36666666667,19.6333333333333,9.61666666666667,5017.86575342466
"2017-06-24",875.583333333333,1019.5875,23.3041666666667,16.6041666666667,1019.92083333333,24.8875,22.1,1018.32083333333,29.5791666666667,33.6583333333333,1020.40833333333,19.8916666666667,11.3541666666667,1021.72083333333,18.8625,24.4208333333333,1021.11666666667,22.0625,30.05,1021.725,19.475,14.6458333333333,1021.05,21.175,24.4125,1021.57083333333,20.025,9.00416666666667,5018.99178082192
"2017-06-25",646.375,1013.91666666667,23.2083333333333,9.37083333333333,1014.17083333333,24.0833333333333,14.9875,1013.7,28.2833333333333,22.4541666666667,1014.92083333333,19.8,9.22083333333333,1015.29583333333,18.6708333333333,18.7666666666667,1015.24166666667,21.0916666666667,25.4,1014.6875,20.1333333333333,9.64166666666667,1014.77916666667,20.8,19.1041666666667,1014.82083333333,21.4416666666667,5.95416666666667,5020.11780821918
"2017-06-26",657.875,1012.7,20.2625,17.4,1013.60416666667,21.2375,16.4625,1013.61666666667,23.6458333333333,22.3333333333333,1012.62916666667,17.2208333333333,11.9625,1014.075,18.7333333333333,15.7458333333333,1014.40416666667,20.225,19.7041666666667,1013.35833333333,19.2583333333333,15.5416666666667,1013.8625,20.1708333333333,16.8083333333333,1013.29583333333,19.1708333333333,12.3458333333333,5021.24383561644
"2017-06-27",2133.54166666667,1013.75,19.275,25.6833333333333,1014.975,20.7708333333333,22.8166666666667,1015.3125,22.7875,27.4083333333333,1013.45,15.425,21.9,1015.11666666667,19.1416666666667,22.6625,1015.77916666667,20.25,22.6958333333333,1013.9125,18.8541666666667,20.1708333333333,1015.10416666667,20.3791666666667,22.3708333333333,1013.87916666667,17.1333333333333,18.0125,5022.3698630137
"2017-06-28",3217.58333333333,1014.62083333333,17.4125,30.4208333333333,1015.95416666667,19.475,27.975,1016.9125,22.1041666666667,28.1,1013.7375,13.6416666666667,29.0833333333333,1015.77083333333,18.7375,31.775,1016.6,19.8208333333333,31.7541666666667,1014.34166666667,17.9333333333333,29.9708333333333,1015.85416666667,19.6458333333333,29.3833333333333,1014.04583333333,16.0666666666667,25.7833333333333,5023.49589041096
"2017-06-29",3139.70833333333,1017.32083333333,15.1958333333333,28.5791666666667,1018.4375,17.5125,28.9625,1018.33333333333,20.7333333333333,34.7708333333333,1017.02083333333,11.1333333333333,27.9083333333333,1019.13333333333,17.1708333333333,32.4416666666667,1019.75,18.4083333333333,34.1041666666667,1018.25,16.0666666666667,24.9625,1019.0375,17.9791666666667,30.35,1018.05,13.3708333333333,21.5625,5024.62191780822
"2017-06-30",2483.375,1020.54583333333,16.1333333333333,23.1958333333333,1021.3375,17.9375,28.7833333333333,1020.90833333333,21.0958333333333,33.6708333333333,1021.27083333333,11.7166666666667,24.2416666666667,1022.9875,16.7666666666667,34.1041666666667,1023.05833333333,18.2125,35.8041666666667,1022.9125,16.3666666666667,24.0458333333333,1022.56666666667,17.7333333333333,32.1208333333333,1022.54583333333,14.5458333333333,16.6291666666667,5025.74794520548
"2017-07-01",1938.25,1022.35,19.0166666666667,23.1583333333333,1021.44166666667,20.9125,24.7666666666667,1019.84583333333,23.2791666666667,28.1166666666667,1024.525,13.9875,23.9333333333333,1024.2625,17.425,34.7125,1023.25833333333,19.5958333333333,43.2416666666667,1025.85,17.65,22.8458333333333,1023.225,19.4541666666667,32.9958333333333,1025.75416666667,16.175,11.4125,5026.87397260274
"2017-07-02",1026.75,1021.37916666667,24.4416666666667,18.8125,1019.99583333333,26.1875,24.0791666666667,1018.6375,26.0166666666667,20.8625,1023.6875,19.3416666666667,20.5416666666667,1021.6625,21.3,20.7958333333333,1020.72916666667,24.6833333333333,30.8541666666667,1022.93333333333,22.2375,15.9333333333333,1020.89583333333,25.2166666666667,22.3916666666667,1023.8,20.7916666666667,11.9625,5028
"2017-07-03",1008.66666666667,1017.19583333333,28.1541666666667,18.1291666666667,1016.24166666667,29.375,15.2083333333333,1016.75833333333,25.8958333333333,12.7166666666667,1019.52916666667,23.3833333333333,14.9333333333333,1016.83333333333,25.1583333333333,20.2375,1016.67083333333,25.5666666666667,20.3291666666667,1017.9125,26.4416666666667,17.4333333333333,1016.32083333333,29.2708333333333,21.4541666666667,1019.26666666667,24.9666666666667,12.125,5028.12328767123
"2017-07-04",1150.875,1013.22916666667,26.9208333333333,15.5291666666667,1013.84166666667,27.375,17.4416666666667,1014.52916666667,23.6583333333333,17.5541666666667,1013.96666666667,23.5208333333333,18.7125,1013.67083333333,21.9083333333333,17.2458333333333,1014.19583333333,22.2625,15.0583333333333,1013.12083333333,23.6875,17.1333333333333,1013.54166666667,25.2375,16.5375,1013.775,25.5125,13.8,5028.24657534247
"2017-07-05",371.166666666667,1013.47083333333,22.4708333333333,15.975,1014.39583333333,23.1333333333333,13.0083333333333,1014.65416666667,22.6875,14.7708333333333,1013.5125,19.5291666666667,14.0916666666667,1014.99583333333,18.6083333333333,15.5166666666667,1015.24583333333,20.5666666666667,16.3916666666667,1014.775,19.025,11.0375,1014.6875,21.0375,14.8333333333333,1014.525,20.025,9.39583333333333,5028.3698630137
"2017-07-06",497.666666666667,1014.90833333333,19.925,14.1541666666667,1015.89583333333,19.5791666666667,15.3625,1016.1625,21.8416666666667,20.8208333333333,1014.95833333333,16.5583333333333,8.13333333333333,1016.12916666667,18.0583333333333,17.3625,1016.58333333333,19.1291666666667,18.85,1015.45833333333,18.9041666666667,8.04583333333333,1016.01666666667,19.2583333333333,18.0083333333333,1015.53333333333,18.5666666666667,6.5125,5028.49315068493
"2017-07-07",976.416666666667,1016.15416666667,20.7833333333333,15.8916666666667,1017.325,20.8416666666667,19.2541666666667,1017.64583333333,22.4083333333333,24.3833333333333,1017.10416666667,17.1291666666667,15.175,1018.24166666667,18.5166666666667,21.8541666666667,1018.50833333333,20.125,24.4541666666667,1017.85,20.0041666666667,11.5,1017.9,20.0875,22.6708333333333,1017.82916666667,20.0333333333333,8.01666666666667,5028.61643835616
"2017-07-08",834.583333333333,1016.37916666667,22.1666666666667,17.675,1017.69166666667,21.7208333333333,18.7458333333333,1017.8375,23.0833333333333,23.6958333333333,1016.55,18.9,15.7458333333333,1018.44583333333,18.4958333333333,23.9916666666667,1018.93333333333,20.4291666666667,28.8875,1017.45416666667,20.1416666666667,8.65,1018.20833333333,20.2041666666667,25.725,1017.45833333333,21.1416666666667,8.6375,5028.7397260274
