"date","wind_prod"
2017-07-06,497.666666666667
2017-07-07,976.416666666667
2017-07-08,834.583333333333
2017-07-09,1250.25
2017-07-10,1405.91666666667
2017-07-11,949.875
2017-07-12,716.208333333333
2017-07-13,702.541666666667
2017-07-14,801.416666666667
2017-07-15,976.583333333333
2017-07-16,862.333333333333
2017-07-17,506.833333333333
2017-07-18,1219.125
2017-07-19,1098.125
2017-07-20,1771.75
2017-07-21,1955.41666666667
2017-07-22,1545.20833333333
2017-07-23,1664.58333333333
2017-07-24,2026.29166666667
2017-07-25,1635.125
2017-07-26,1016.29166666667
2017-07-27,1315.45833333333
2017-07-28,1654.70833333333
2017-07-29,1288.16666666667
2017-07-30,1503.79166666667
2017-07-31,1326.41666666667
2017-08-01,1253.45833333333
2017-08-02,888.166666666667
2017-08-03,1467.625
2017-08-04,1145.83333333333
2017-08-05,1499.54166666667
2017-08-06,1475.54166666667
2017-08-07,1354.04166666667
2017-08-08,2146.95833333333
2017-08-09,2548.75
2017-08-10,1910.20833333333
2017-08-11,939.833333333333
2017-08-12,695.416666666667
2017-08-13,525.875
2017-08-14,639.75
2017-08-15,1387.5
2017-08-16,1463.54166666667
2017-08-17,1197.79166666667
2017-08-18,1702.70833333333
2017-08-19,1364.79166666667
2017-08-20,1546.41666666667
2017-08-21,1113.5
2017-08-22,506.5
2017-08-23,820.25
2017-08-24,844.708333333333
2017-08-25,396.291666666667
2017-08-26,572.416666666667
2017-08-27,589.208333333333
2017-08-28,317.666666666667
2017-08-29,364.916666666667
2017-08-30,560.125
2017-08-31,1017.125
2017-09-01,1314.58333333333
2017-09-02,1452.33333333333
2017-09-03,1032.41666666667
2017-09-04,1121.29166666667
2017-09-05,812.625
2017-09-06,1235.45833333333
2017-09-07,1256.16666666667
2017-09-08,1257.66666666667
2017-09-09,3111.91666666667
2017-09-10,1558
2017-09-11,1686.5
2017-09-12,1283.45833333333
2017-09-13,812
2017-09-14,1939.5
2017-09-15,2552.08333333333
2017-09-16,1414.70833333333
2017-09-17,1016.875
2017-09-18,1515.45833333333
2017-09-19,484.375
2017-09-20,405.291666666667
2017-09-21,864.791666666667
2017-09-22,718.083333333333
2017-09-23,572.875
2017-09-24,641.083333333333
2017-09-25,1118.45833333333
2017-09-26,659.625
2017-09-27,343
2017-09-28,350.666666666667
2017-09-29,519.25
2017-09-30,1464.83333333333
2017-10-01,1371.08333333333
2017-10-02,578.375
2017-10-03,512.666666666667
2017-10-04,492.833333333333
2017-10-05,318.416666666667
2017-10-06,721.125
2017-10-07,1481.75
2017-10-08,378.708333333333
2017-10-09,140.708333333333
2017-10-10,144.708333333333
2017-10-11,259.083333333333
2017-10-12,409.416666666667
2017-10-13,83.5416666666667
2017-10-14,670.125
2017-10-15,2384.91666666667
2017-10-16,1177.95833333333
2017-10-17,1147.33333333333
2017-10-18,857.916666666667
2017-10-19,665.083333333333
2017-10-20,1329.5
2017-10-21,1672.875
2017-10-22,1101.5
2017-10-23,959.083333333333
2017-10-24,1367.66666666667
