"Area","MTU","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"BZN|PT","23.02.2016 01:00 - 23.02.2016 02:00 (CET/CEST)","0","968","1755","398","0","n/e","1474"
"BZN|PT","23.02.2016 02:00 - 23.02.2016 03:00 (CET/CEST)","0","1036","1741","400","0","n/e","1531"
"BZN|PT","23.02.2016 03:00 - 23.02.2016 04:00 (CET/CEST)","29","1073","1638","395","0","n/e","1706"
"BZN|PT","23.02.2016 04:00 - 23.02.2016 05:00 (CET/CEST)","41","1130","1608","390","0","n/e","1758"
"BZN|PT","23.02.2016 05:00 - 23.02.2016 06:00 (CET/CEST)","0","1196","1567","387","0","n/e","1788"
"BZN|PT","23.02.2016 06:00 - 23.02.2016 07:00 (CET/CEST)","60","964","1779","389","0","n/e","1707"
"BZN|PT","23.02.2016 07:00 - 23.02.2016 08:00 (CET/CEST)","271","355","2114","803","0","n/e","1650"
"BZN|PT","23.02.2016 08:00 - 23.02.2016 09:00 (CET/CEST)","813","271","2246","1023","7","n/e","1494"
"BZN|PT","23.02.2016 09:00 - 23.02.2016 10:00 (CET/CEST)","1022","1","2335","1191","55","n/e","1126"
"BZN|PT","23.02.2016 10:00 - 23.02.2016 11:00 (CET/CEST)","966","2","2334","1207","123","n/e","787"
"BZN|PT","23.02.2016 11:00 - 23.02.2016 12:00 (CET/CEST)","440","117","2271","1039","163","n/e","608"
"BZN|PT","23.02.2016 12:00 - 23.02.2016 13:00 (CET/CEST)","321","100","2315","1135","182","n/e","478"
"BZN|PT","23.02.2016 13:00 - 23.02.2016 14:00 (CET/CEST)","211","2","2265","984","217","n/e","397"
"BZN|PT","23.02.2016 14:00 - 23.02.2016 15:00 (CET/CEST)","117","86","2158","802","226","n/e","478"
"BZN|PT","23.02.2016 15:00 - 23.02.2016 16:00 (CET/CEST)","106","207","2156","862","229","n/e","619"
"BZN|PT","23.02.2016 16:00 - 23.02.2016 17:00 (CET/CEST)","117","259","2217","863","197","n/e","731"
"BZN|PT","23.02.2016 17:00 - 23.02.2016 18:00 (CET/CEST)","82","78","2225","834","156","n/e","755"
"BZN|PT","23.02.2016 18:00 - 23.02.2016 19:00 (CET/CEST)","739","1","2393","966","48","n/e","755"
"BZN|PT","23.02.2016 19:00 - 23.02.2016 20:00 (CET/CEST)","1071","1","2406","1277","0","n/e","664"
"BZN|PT","23.02.2016 20:00 - 23.02.2016 21:00 (CET/CEST)","1074","1","2377","1276","0","n/e","588"
"BZN|PT","23.02.2016 21:00 - 23.02.2016 22:00 (CET/CEST)","1095","0","2370","1265","0","n/e","522"
"BZN|PT","23.02.2016 22:00 - 23.02.2016 23:00 (CET/CEST)","877","1","2379","899","0","n/e","473"
"BZN|PT","23.02.2016 23:00 - 24.02.2016 00:00 (CET/CEST)","235","246","2195","804","0","n/e","603"
"BZN|PT","24.02.2016 00:00 - 24.02.2016 01:00 (CET/CEST)","227","392","1977","713","0","n/e","909"
"BZN|PT","24.02.2016 01:00 - 24.02.2016 02:00 (CET/CEST)","88","751","1818","461","0","n/e","1116"
"BZN|PT","24.02.2016 02:00 - 24.02.2016 03:00 (CET/CEST)","97","1059","1793","455","0","n/e","1251"
"BZN|PT","24.02.2016 03:00 - 24.02.2016 04:00 (CET/CEST)","101","1220","1758","452","0","n/e","1374"
"BZN|PT","24.02.2016 04:00 - 24.02.2016 05:00 (CET/CEST)","101","1276","1799","457","0","n/e","1474"
"BZN|PT","24.02.2016 05:00 - 24.02.2016 06:00 (CET/CEST)","101","1161","1842","474","0","n/e","1494"
"BZN|PT","24.02.2016 06:00 - 24.02.2016 07:00 (CET/CEST)","108","88","1865","754","0","n/e","1442"
"BZN|PT","24.02.2016 07:00 - 24.02.2016 08:00 (CET/CEST)","915","0","2168","1056","0","n/e","1421"
"BZN|PT","24.02.2016 08:00 - 24.02.2016 09:00 (CET/CEST)","1133","0","2213","1105","4","n/e","1584"
"BZN|PT","24.02.2016 09:00 - 24.02.2016 10:00 (CET/CEST)","1109","1","2388","1084","55","n/e","1849"
"BZN|PT","24.02.2016 10:00 - 24.02.2016 11:00 (CET/CEST)","1076","1","2354","1174","114","n/e","2043"
"BZN|PT","24.02.2016 11:00 - 24.02.2016 12:00 (CET/CEST)","901","0","2173","1073","114","n/e","2241"
"BZN|PT","24.02.2016 12:00 - 24.02.2016 13:00 (CET/CEST)","571","4","2199","914","136","n/e","2216"
"BZN|PT","24.02.2016 13:00 - 24.02.2016 14:00 (CET/CEST)","299","12","2309","815","116","n/e","2403"
"BZN|PT","24.02.2016 14:00 - 24.02.2016 15:00 (CET/CEST)","150","218","2278","460","115","n/e","2775"
"BZN|PT","24.02.2016 15:00 - 24.02.2016 16:00 (CET/CEST)","127","511","2228","762","121","n/e","2786"
"BZN|PT","24.02.2016 16:00 - 24.02.2016 17:00 (CET/CEST)","127","344","2213","660","85","n/e","2930"
"BZN|PT","24.02.2016 17:00 - 24.02.2016 18:00 (CET/CEST)","348","118","2378","943","66","n/e","2774"
"BZN|PT","24.02.2016 18:00 - 24.02.2016 19:00 (CET/CEST)","634","9","2286","1037","25","n/e","2716"
"BZN|PT","24.02.2016 19:00 - 24.02.2016 20:00 (CET/CEST)","1118","2","2338","1296","0","n/e","2624"
"BZN|PT","24.02.2016 20:00 - 24.02.2016 21:00 (CET/CEST)","1194","1","2232","1165","0","n/e","2697"
"BZN|PT","24.02.2016 21:00 - 24.02.2016 22:00 (CET/CEST)","868","1","2172","1142","0","n/e","2864"
"BZN|PT","24.02.2016 22:00 - 24.02.2016 23:00 (CET/CEST)","565","16","2404","876","0","n/e","2855"
"BZN|PT","24.02.2016 23:00 - 25.02.2016 00:00 (CET/CEST)","261","234","2202","627","0","n/e","2794"
"BZN|PT","25.02.2016 00:00 - 25.02.2016 01:00 (CET/CEST)","195","364","1918","385","0","n/e","2708"
"BZN|PT","25.02.2016 01:00 - 25.02.2016 02:00 (CET/CEST)","152","452","1931","391","0","n/e","2532"
"BZN|PT","25.02.2016 02:00 - 25.02.2016 03:00 (CET/CEST)","75","1001","1663","395","0","n/e","2390"
"BZN|PT","25.02.2016 03:00 - 25.02.2016 04:00 (CET/CEST)","76","1218","1636","395","0","n/e","2259"
"BZN|PT","25.02.2016 04:00 - 25.02.2016 05:00 (CET/CEST)","76","1221","1495","366","0","n/e","2209"
"BZN|PT","25.02.2016 05:00 - 25.02.2016 06:00 (CET/CEST)","76","1281","1665","381","0","n/e","2123"
"BZN|PT","25.02.2016 06:00 - 25.02.2016 07:00 (CET/CEST)","76","603","1957","390","0","n/e","2099"
"BZN|PT","25.02.2016 07:00 - 25.02.2016 08:00 (CET/CEST)","94","300","2202","942","0","n/e","1860"
"BZN|PT","25.02.2016 08:00 - 25.02.2016 09:00 (CET/CEST)","707","1","2446","1039","14","n/e","1670"
"BZN|PT","25.02.2016 09:00 - 25.02.2016 10:00 (CET/CEST)","702","14","2509","929","96","n/e","1714"
"BZN|PT","25.02.2016 10:00 - 25.02.2016 11:00 (CET/CEST)","639","213","2470","1078","169","n/e","1624"
"BZN|PT","25.02.2016 11:00 - 25.02.2016 12:00 (CET/CEST)","773","12","2460","1177","188","n/e","1474"
"BZN|PT","25.02.2016 12:00 - 25.02.2016 13:00 (CET/CEST)","997","3","2428","1205","181","n/e","1269"
"BZN|PT","25.02.2016 13:00 - 25.02.2016 14:00 (CET/CEST)","926","1","2430","1089","169","n/e","1074"
"BZN|PT","25.02.2016 14:00 - 25.02.2016 15:00 (CET/CEST)","691","2","2425","1090","152","n/e","1061"
"BZN|PT","25.02.2016 15:00 - 25.02.2016 16:00 (CET/CEST)","714","3","2466","1073","152","n/e","1056"
"BZN|PT","25.02.2016 16:00 - 25.02.2016 17:00 (CET/CEST)","502","3","2422","1095","137","n/e","1135"
"BZN|PT","25.02.2016 17:00 - 25.02.2016 18:00 (CET/CEST)","1021","0","2357","1156","100","n/e","1150"
"BZN|PT","25.02.2016 18:00 - 25.02.2016 19:00 (CET/CEST)","1153","0","2252","1181","38","n/e","1190"
"BZN|PT","25.02.2016 19:00 - 25.02.2016 20:00 (CET/CEST)","1160","1","2330","1243","1","n/e","1260"
"BZN|PT","25.02.2016 20:00 - 25.02.2016 21:00 (CET/CEST)","1270","1","2366","1176","0","n/e","1402"
"BZN|PT","25.02.2016 21:00 - 25.02.2016 22:00 (CET/CEST)","1281","1","2476","1164","0","n/e","1341"
"BZN|PT","25.02.2016 22:00 - 25.02.2016 23:00 (CET/CEST)","1218","1","2424","1182","0","n/e","1245"
"BZN|PT","25.02.2016 23:00 - 26.02.2016 00:00 (CET/CEST)","1052","1","2417","1153","0","n/e","1189"
"BZN|PT","26.02.2016 00:00 - 26.02.2016 01:00 (CET/CEST)","960","1","2272","955","0","n/e","1316"
"BZN|PT","26.02.2016 01:00 - 26.02.2016 02:00 (CET/CEST)","621","1","2125","956","0","n/e","1407"
"BZN|PT","26.02.2016 02:00 - 26.02.2016 03:00 (CET/CEST)","349","1","2004","890","0","n/e","1505"
"BZN|PT","26.02.2016 03:00 - 26.02.2016 04:00 (CET/CEST)","194","2","2059","966","0","n/e","1552"
"BZN|PT","26.02.2016 04:00 - 26.02.2016 05:00 (CET/CEST)","99","63","1965","934","0","n/e","1715"
"BZN|PT","26.02.2016 05:00 - 26.02.2016 06:00 (CET/CEST)","305","53","2022","876","0","n/e","2162"
"BZN|PT","26.02.2016 06:00 - 26.02.2016 07:00 (CET/CEST)","690","1","2365","1022","0","n/e","2312"
"BZN|PT","26.02.2016 07:00 - 26.02.2016 08:00 (CET/CEST)","862","0","2377","1080","0","n/e","2348"
"BZN|PT","26.02.2016 08:00 - 26.02.2016 09:00 (CET/CEST)","594","8","2402","996","2","n/e","2769"
"BZN|PT","26.02.2016 09:00 - 26.02.2016 10:00 (CET/CEST)","808","9","2433","1167","16","n/e","2939"
"BZN|PT","26.02.2016 10:00 - 26.02.2016 11:00 (CET/CEST)","1106","1","2513","1151","38","n/e","2641"
"BZN|PT","26.02.2016 11:00 - 26.02.2016 12:00 (CET/CEST)","1131","1","2561","1186","39","n/e","2607"
"BZN|PT","26.02.2016 12:00 - 26.02.2016 13:00 (CET/CEST)","1018","1","2588","1403","35","n/e","2208"
"BZN|PT","26.02.2016 13:00 - 26.02.2016 14:00 (CET/CEST)","819","5","2583","1271","38","n/e","2227"
"BZN|PT","26.02.2016 14:00 - 26.02.2016 15:00 (CET/CEST)","659","9","2427","1242","49","n/e","2660"
"BZN|PT","26.02.2016 15:00 - 26.02.2016 16:00 (CET/CEST)","673","8","2389","1257","60","n/e","2757"
"BZN|PT","26.02.2016 16:00 - 26.02.2016 17:00 (CET/CEST)","671","9","2325","1210","103","n/e","2742"
"BZN|PT","26.02.2016 17:00 - 26.02.2016 18:00 (CET/CEST)","704","8","2333","1190","103","n/e","2962"
"BZN|PT","26.02.2016 18:00 - 26.02.2016 19:00 (CET/CEST)","707","8","2314","1191","29","n/e","2847"
"BZN|PT","26.02.2016 19:00 - 26.02.2016 20:00 (CET/CEST)","1081","0","2470","1227","1","n/e","2747"
"BZN|PT","26.02.2016 20:00 - 26.02.2016 21:00 (CET/CEST)","1118","1","2558","1110","0","n/e","2765"
"BZN|PT","26.02.2016 21:00 - 26.02.2016 22:00 (CET/CEST)","897","1","2469","1105","0","n/e","2899"
"BZN|PT","26.02.2016 22:00 - 26.02.2016 23:00 (CET/CEST)","362","9","2455","899","0","n/e","2954"
"BZN|PT","26.02.2016 23:00 - 27.02.2016 00:00 (CET/CEST)","275","120","2057","728","0","n/e","2998"
"BZN|PT","27.02.2016 00:00 - 27.02.2016 01:00 (CET/CEST)","851","37","2415","1161","0","n/e","2980"
"BZN|PT","27.02.2016 01:00 - 27.02.2016 02:00 (CET/CEST)","788","3","2026","957","0","n/e","3040"
"BZN|PT","27.02.2016 02:00 - 27.02.2016 03:00 (CET/CEST)","712","139","1980","972","0","n/e","2748"
"BZN|PT","27.02.2016 03:00 - 27.02.2016 04:00 (CET/CEST)","710","448","1574","836","0","n/e","2614"
"BZN|PT","27.02.2016 04:00 - 27.02.2016 05:00 (CET/CEST)","676","501","1556","810","0","n/e","2411"
"BZN|PT","27.02.2016 05:00 - 27.02.2016 06:00 (CET/CEST)","462","466","1421","843","0","n/e","2378"
"BZN|PT","27.02.2016 06:00 - 27.02.2016 07:00 (CET/CEST)","398","331","1539","793","0","n/e","2246"
"BZN|PT","27.02.2016 07:00 - 27.02.2016 08:00 (CET/CEST)","198","317","1966","788","0","n/e","2226"
"BZN|PT","27.02.2016 08:00 - 27.02.2016 09:00 (CET/CEST)","211","391","2305","769","10","n/e","2114"
"BZN|PT","27.02.2016 09:00 - 27.02.2016 10:00 (CET/CEST)","627","6","2353","1039","84","n/e","2037"
"BZN|PT","27.02.2016 10:00 - 27.02.2016 11:00 (CET/CEST)","1443","0","2376","1341","161","n/e","2091"
"BZN|PT","27.02.2016 11:00 - 27.02.2016 12:00 (CET/CEST)","1414","0","2340","1452","200","n/e","2152"
"BZN|PT","27.02.2016 12:00 - 27.02.2016 13:00 (CET/CEST)","1312","0","1994","1362","247","n/e","2267"
"BZN|PT","27.02.2016 13:00 - 27.02.2016 14:00 (CET/CEST)","1106","0","1999","1341","256","n/e","2485"
"BZN|PT","27.02.2016 14:00 - 27.02.2016 15:00 (CET/CEST)","806","1","1946","773","260","n/e","2792"
"BZN|PT","27.02.2016 15:00 - 27.02.2016 16:00 (CET/CEST)","666","114","1891","677","241","n/e","2953"
"BZN|PT","27.02.2016 16:00 - 27.02.2016 17:00 (CET/CEST)","671","371","1860","680","203","n/e","3124"
"BZN|PT","27.02.2016 17:00 - 27.02.2016 18:00 (CET/CEST)","668","128","2031","684","155","n/e","3150"
"BZN|PT","27.02.2016 18:00 - 27.02.2016 19:00 (CET/CEST)","670","1","1986","949","63","n/e","3168"
"BZN|PT","27.02.2016 19:00 - 27.02.2016 20:00 (CET/CEST)","965","1","2151","1228","1","n/e","3093"
"BZN|PT","27.02.2016 20:00 - 27.02.2016 21:00 (CET/CEST)","1273","0","2306","1110","0","n/e","3068"
"BZN|PT","27.02.2016 21:00 - 27.02.2016 22:00 (CET/CEST)","1128","1","2391","1370","0","n/e","3024"
"BZN|PT","27.02.2016 22:00 - 27.02.2016 23:00 (CET/CEST)","1056","1","2348","1169","0","n/e","2943"
"BZN|PT","27.02.2016 23:00 - 28.02.2016 00:00 (CET/CEST)","491","2","2296","1056","0","n/e","2883"
"BZN|PT","28.02.2016 00:00 - 28.02.2016 01:00 (CET/CEST)","357","3","1910","901","0","n/e","3018"
"BZN|PT","28.02.2016 01:00 - 28.02.2016 02:00 (CET/CEST)","350","15","1825","846","0","n/e","3001"
"BZN|PT","28.02.2016 02:00 - 28.02.2016 03:00 (CET/CEST)","347","20","1713","654","0","n/e","2788"
"BZN|PT","28.02.2016 03:00 - 28.02.2016 04:00 (CET/CEST)","165","204","1267","625","0","n/e","2737"
"BZN|PT","28.02.2016 04:00 - 28.02.2016 05:00 (CET/CEST)","129","664","1216","510","0","n/e","2850"
"BZN|PT","28.02.2016 05:00 - 28.02.2016 06:00 (CET/CEST)","133","703","1206","440","0","n/e","2890"
"BZN|PT","28.02.2016 06:00 - 28.02.2016 07:00 (CET/CEST)","134","641","1229","469","0","n/e","2839"
"BZN|PT","28.02.2016 07:00 - 28.02.2016 08:00 (CET/CEST)","162","453","1465","402","0","n/e","2707"
"BZN|PT","28.02.2016 08:00 - 28.02.2016 09:00 (CET/CEST)","163","649","1779","380","21","n/e","2706"
"BZN|PT","28.02.2016 09:00 - 28.02.2016 10:00 (CET/CEST)","288","396","2063","642","147","n/e","2628"
"BZN|PT","28.02.2016 10:00 - 28.02.2016 11:00 (CET/CEST)","539","10","2005","949","238","n/e","2601"
"BZN|PT","28.02.2016 11:00 - 28.02.2016 12:00 (CET/CEST)","521","10","2127","1264","282","n/e","2600"
"BZN|PT","28.02.2016 12:00 - 28.02.2016 13:00 (CET/CEST)","522","10","2067","1090","310","n/e","2572"
"BZN|PT","28.02.2016 13:00 - 28.02.2016 14:00 (CET/CEST)","525","10","1995","1052","327","n/e","2674"
"BZN|PT","28.02.2016 14:00 - 28.02.2016 15:00 (CET/CEST)","403","12","1953","1093","303","n/e","2747"
"BZN|PT","28.02.2016 15:00 - 28.02.2016 16:00 (CET/CEST)","447","10","1736","658","269","n/e","2915"
"BZN|PT","28.02.2016 16:00 - 28.02.2016 17:00 (CET/CEST)","466","77","1670","663","226","n/e","3122"
"BZN|PT","28.02.2016 17:00 - 28.02.2016 18:00 (CET/CEST)","478","311","1644","671","164","n/e","3289"
"BZN|PT","28.02.2016 18:00 - 28.02.2016 19:00 (CET/CEST)","500","200","2023","893","61","n/e","3260"
"BZN|PT","28.02.2016 19:00 - 28.02.2016 20:00 (CET/CEST)","1190","0","2207","1262","2","n/e","3211"
"BZN|PT","28.02.2016 20:00 - 28.02.2016 21:00 (CET/CEST)","1393","0","2339","1279","0","n/e","3124"
"BZN|PT","28.02.2016 21:00 - 28.02.2016 22:00 (CET/CEST)","1417","0","2272","1329","0","n/e","3108"
"BZN|PT","28.02.2016 22:00 - 28.02.2016 23:00 (CET/CEST)","1327","0","2210","1301","0","n/e","3030"
"BZN|PT","28.02.2016 23:00 - 29.02.2016 00:00 (CET/CEST)","996","2","1968","1134","0","n/e","2927"
"BZN|PT","29.02.2016 00:00 - 29.02.2016 01:00 (CET/CEST)","215","105","1768","497","0","n/e","2771"
"BZN|PT","29.02.2016 01:00 - 29.02.2016 02:00 (CET/CEST)","69","251","1540","550","0","n/e","2587"
"BZN|PT","29.02.2016 02:00 - 29.02.2016 03:00 (CET/CEST)","1","353","1490","520","0","n/e","2411"
"BZN|PT","29.02.2016 03:00 - 29.02.2016 04:00 (CET/CEST)","0","438","1472","438","0","n/e","2389"
"BZN|PT","29.02.2016 04:00 - 29.02.2016 05:00 (CET/CEST)","0","724","1528","383","0","n/e","2432"
"BZN|PT","29.02.2016 05:00 - 29.02.2016 06:00 (CET/CEST)","0","811","1556","498","0","n/e","2469"
"BZN|PT","29.02.2016 06:00 - 29.02.2016 07:00 (CET/CEST)","10","408","1603","473","0","n/e","2367"
"BZN|PT","29.02.2016 07:00 - 29.02.2016 08:00 (CET/CEST)","149","160","2277","1191","0","n/e","2186"
"BZN|PT","29.02.2016 08:00 - 29.02.2016 09:00 (CET/CEST)","369","26","2331","1051","28","n/e","2052"
"BZN|PT","29.02.2016 09:00 - 29.02.2016 10:00 (CET/CEST)","674","1","2357","1215","159","n/e","1787"
"BZN|PT","29.02.2016 10:00 - 29.02.2016 11:00 (CET/CEST)","893","0","2256","1255","267","n/e","1414"
"BZN|PT","29.02.2016 11:00 - 29.02.2016 12:00 (CET/CEST)","431","2","2275","1147","330","n/e","1097"
"BZN|PT","29.02.2016 12:00 - 29.02.2016 13:00 (CET/CEST)","372","172","2207","907","360","n/e","1088"
"BZN|PT","29.02.2016 13:00 - 29.02.2016 14:00 (CET/CEST)","557","233","2247","896","370","n/e","1005"
"BZN|PT","29.02.2016 14:00 - 29.02.2016 15:00 (CET/CEST)","434","233","2246","772","370","n/e","935"
"BZN|PT","29.02.2016 15:00 - 29.02.2016 16:00 (CET/CEST)","343","262","2142","622","352","n/e","1021"
"BZN|PT","29.02.2016 16:00 - 29.02.2016 17:00 (CET/CEST)","290","474","2272","626","307","n/e","1156"
"BZN|PT","29.02.2016 17:00 - 29.02.2016 18:00 (CET/CEST)","131","586","2306","629","229","n/e","1097"
"BZN|PT","29.02.2016 18:00 - 29.02.2016 19:00 (CET/CEST)","671","190","2336","628","93","n/e","960"
"BZN|PT","29.02.2016 19:00 - 29.02.2016 20:00 (CET/CEST)","1242","1","2402","1098","3","n/e","935"
"BZN|PT","29.02.2016 20:00 - 29.02.2016 21:00 (CET/CEST)","1392","0","2408","1204","0","n/e","952"
"BZN|PT","29.02.2016 21:00 - 29.02.2016 22:00 (CET/CEST)","1408","0","2369","1251","0","n/e","961"
"BZN|PT","29.02.2016 22:00 - 29.02.2016 23:00 (CET/CEST)","1430","0","2370","1322","0","n/e","862"
"BZN|PT","29.02.2016 23:00 - 01.03.2016 00:00 (CET/CEST)","750","1","2298","942","0","n/e","760"
"BZN|PT","01.03.2016 00:00 - 01.03.2016 01:00 (CET/CEST)","298","76","2162","579","0","n/e","776"
"BZN|PT","01.03.2016 01:00 - 01.03.2016 02:00 (CET/CEST)","85","94","2091","562","0","n/e","682"
"BZN|PT","01.03.2016 02:00 - 01.03.2016 03:00 (CET/CEST)","42","514","1738","464","0","n/e","768"
"BZN|PT","01.03.2016 03:00 - 01.03.2016 04:00 (CET/CEST)","32","621","1866","475","0","n/e","723"
"BZN|PT","01.03.2016 04:00 - 01.03.2016 05:00 (CET/CEST)","148","396","1843","489","0","n/e","490"
"BZN|PT","01.03.2016 05:00 - 01.03.2016 06:00 (CET/CEST)","149","441","1861","659","0","n/e","401"
"BZN|PT","01.03.2016 06:00 - 01.03.2016 07:00 (CET/CEST)","325","28","2249","830","0","n/e","407"
"BZN|PT","01.03.2016 07:00 - 01.03.2016 08:00 (CET/CEST)","820","1","2312","1120","0","n/e","486"
"BZN|PT","01.03.2016 08:00 - 01.03.2016 09:00 (CET/CEST)","1432","0","2343","1313","30","n/e","583"
"BZN|PT","01.03.2016 09:00 - 01.03.2016 10:00 (CET/CEST)","1391","0","2345","1275","161","n/e","469"
"BZN|PT","01.03.2016 10:00 - 01.03.2016 11:00 (CET/CEST)","1276","0","2325","1223","263","n/e","419"
"BZN|PT","01.03.2016 11:00 - 01.03.2016 12:00 (CET/CEST)","1099","0","2257","1238","318","n/e","322"
"BZN|PT","01.03.2016 12:00 - 01.03.2016 13:00 (CET/CEST)","877","1","2206","1134","349","n/e","233"
"BZN|PT","01.03.2016 13:00 - 01.03.2016 14:00 (CET/CEST)","800","1","2043","1166","358","n/e","309"
"BZN|PT","01.03.2016 14:00 - 01.03.2016 15:00 (CET/CEST)","541","1","2035","764","354","n/e","390"
"BZN|PT","01.03.2016 15:00 - 01.03.2016 16:00 (CET/CEST)","435","1","2041","761","337","n/e","342"
"BZN|PT","01.03.2016 16:00 - 01.03.2016 17:00 (CET/CEST)","269","37","2066","661","294","n/e","388"
"BZN|PT","01.03.2016 17:00 - 01.03.2016 18:00 (CET/CEST)","278","118","2068","672","217","n/e","689"
"BZN|PT","01.03.2016 18:00 - 01.03.2016 19:00 (CET/CEST)","735","183","2215","881","89","n/e","983"
"BZN|PT","01.03.2016 19:00 - 01.03.2016 20:00 (CET/CEST)","1009","41","2406","967","3","n/e","1216"
"BZN|PT","01.03.2016 20:00 - 01.03.2016 21:00 (CET/CEST)","1318","0","2525","1054","0","n/e","1334"
"BZN|PT","01.03.2016 21:00 - 01.03.2016 22:00 (CET/CEST)","781","1","2453","796","0","n/e","1433"
"BZN|PT","01.03.2016 22:00 - 01.03.2016 23:00 (CET/CEST)","634","1","2399","512","0","n/e","1524"
"BZN|PT","01.03.2016 23:00 - 02.03.2016 00:00 (CET/CEST)","497","5","2389","542","0","n/e","1471"
"BZN|PT","02.03.2016 00:00 - 02.03.2016 01:00 (CET/CEST)","185","183","2107","621","0","n/e","1455"
"BZN|PT","02.03.2016 01:00 - 02.03.2016 02:00 (CET/CEST)","31","853","1883","407","0","n/e","1526"
"BZN|PT","02.03.2016 02:00 - 02.03.2016 03:00 (CET/CEST)","30","1004","1609","510","0","n/e","1723"
"BZN|PT","02.03.2016 03:00 - 02.03.2016 04:00 (CET/CEST)","30","1002","1648","356","0","n/e","1864"
"BZN|PT","02.03.2016 04:00 - 02.03.2016 05:00 (CET/CEST)","30","1003","1626","354","0","n/e","2027"
"BZN|PT","02.03.2016 05:00 - 02.03.2016 06:00 (CET/CEST)","30","975","1728","364","0","n/e","2040"
"BZN|PT","02.03.2016 06:00 - 02.03.2016 07:00 (CET/CEST)","47","324","1987","483","0","n/e","2004"
"BZN|PT","02.03.2016 07:00 - 02.03.2016 08:00 (CET/CEST)","338","214","2276","809","0","n/e","2172"
"BZN|PT","02.03.2016 08:00 - 02.03.2016 09:00 (CET/CEST)","506","228","2414","948","15","n/e","2204"
"BZN|PT","02.03.2016 09:00 - 02.03.2016 10:00 (CET/CEST)","664","1","2392","1096","92","n/e","2011"
"BZN|PT","02.03.2016 10:00 - 02.03.2016 11:00 (CET/CEST)","536","113","2351","934","183","n/e","1997"
"BZN|PT","02.03.2016 11:00 - 02.03.2016 12:00 (CET/CEST)","512","192","2414","827","245","n/e","1852"
"BZN|PT","02.03.2016 12:00 - 02.03.2016 13:00 (CET/CEST)","483","118","2311","843","299","n/e","1754"
"BZN|PT","02.03.2016 13:00 - 02.03.2016 14:00 (CET/CEST)","472","354","2301","553","320","n/e","1902"
"BZN|PT","02.03.2016 14:00 - 02.03.2016 15:00 (CET/CEST)","76","770","2184","524","318","n/e","2142"
"BZN|PT","02.03.2016 15:00 - 02.03.2016 16:00 (CET/CEST)","0","1034","1880","336","301","n/e","2445"
"BZN|PT","02.03.2016 16:00 - 02.03.2016 17:00 (CET/CEST)","0","1111","1865","291","248","n/e","2553"
"BZN|PT","02.03.2016 17:00 - 02.03.2016 18:00 (CET/CEST)","0","1072","2017","263","167","n/e","2568"
"BZN|PT","02.03.2016 18:00 - 02.03.2016 19:00 (CET/CEST)","232","631","2324","584","64","n/e","2542"
"BZN|PT","02.03.2016 19:00 - 02.03.2016 20:00 (CET/CEST)","715","3","2462","992","2","n/e","2622"
"BZN|PT","02.03.2016 20:00 - 02.03.2016 21:00 (CET/CEST)","1014","1","2462","1120","0","n/e","2655"
"BZN|PT","02.03.2016 21:00 - 02.03.2016 22:00 (CET/CEST)","871","1","2408","1033","0","n/e","2700"
"BZN|PT","02.03.2016 22:00 - 02.03.2016 23:00 (CET/CEST)","536","1","2277","929","0","n/e","2593"
"BZN|PT","02.03.2016 23:00 - 03.03.2016 00:00 (CET/CEST)","395","174","2253","653","0","n/e","2489"
"BZN|PT","03.03.2016 00:00 - 03.03.2016 01:00 (CET/CEST)","146","203","1949","540","0","n/e","2476"
"BZN|PT","03.03.2016 01:00 - 03.03.2016 02:00 (CET/CEST)","1","648","1935","494","0","n/e","2468"
"BZN|PT","03.03.2016 02:00 - 03.03.2016 03:00 (CET/CEST)","0","950","1710","378","0","n/e","2519"
"BZN|PT","03.03.2016 03:00 - 03.03.2016 04:00 (CET/CEST)","0","1060","1718","335","0","n/e","2611"
"BZN|PT","03.03.2016 04:00 - 03.03.2016 05:00 (CET/CEST)","0","1110","1719","275","0","n/e","2846"
"BZN|PT","03.03.2016 05:00 - 03.03.2016 06:00 (CET/CEST)","0","1104","1875","238","0","n/e","2927"
"BZN|PT","03.03.2016 06:00 - 03.03.2016 07:00 (CET/CEST)","9","258","1977","447","0","n/e","2788"
"BZN|PT","03.03.2016 07:00 - 03.03.2016 08:00 (CET/CEST)","384","31","2265","819","0","n/e","2871"
"BZN|PT","03.03.2016 08:00 - 03.03.2016 09:00 (CET/CEST)","667","155","2277","868","29","n/e","2978"
"BZN|PT","03.03.2016 09:00 - 03.03.2016 10:00 (CET/CEST)","872","1","2304","1104","150","n/e","2727"
"BZN|PT","03.03.2016 10:00 - 03.03.2016 11:00 (CET/CEST)","835","1","2389","1085","247","n/e","2225"
"BZN|PT","03.03.2016 11:00 - 03.03.2016 12:00 (CET/CEST)","892","1","2399","1148","313","n/e","1654"
"BZN|PT","03.03.2016 12:00 - 03.03.2016 13:00 (CET/CEST)","807","1","2400","1181","348","n/e","1246"
