"Area","MTU","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"BZN|PT","16.02.2022 23:00 - 17.02.2022 00:00 (CET/CEST)","113","54","126","0","0","4","1772"
"BZN|PT","17.02.2022 00:00 - 17.02.2022 01:00 (CET/CEST)","0","1027","43","0","0","1","1972"
"BZN|PT","17.02.2022 01:00 - 17.02.2022 02:00 (CET/CEST)","0","1673","41","1","0","0","2221"
"BZN|PT","17.02.2022 02:00 - 17.02.2022 03:00 (CET/CEST)","0","1562","36","7","0","1","2292"
"BZN|PT","17.02.2022 03:00 - 17.02.2022 04:00 (CET/CEST)","0","1492","37","0","0","1","2304"
"BZN|PT","17.02.2022 04:00 - 17.02.2022 05:00 (CET/CEST)","0","1443","37","0","0","1","2090"
"BZN|PT","17.02.2022 05:00 - 17.02.2022 06:00 (CET/CEST)","0","1337","35","0","0","0","1761"
"BZN|PT","17.02.2022 06:00 - 17.02.2022 07:00 (CET/CEST)","4","892","34","1","0","0","1331"
"BZN|PT","17.02.2022 07:00 - 17.02.2022 08:00 (CET/CEST)","507","40","84","54","0","0","1016"
"BZN|PT","17.02.2022 08:00 - 17.02.2022 09:00 (CET/CEST)","1099","13","127","48","9","0","815"
"BZN|PT","17.02.2022 09:00 - 17.02.2022 10:00 (CET/CEST)","833","13","140","48","146","0","543"
"BZN|PT","17.02.2022 10:00 - 17.02.2022 11:00 (CET/CEST)","207","15","171","47","396","0","308"
"BZN|PT","17.02.2022 11:00 - 17.02.2022 12:00 (CET/CEST)","23","101","86","0","709","2","118"
"BZN|PT","17.02.2022 12:00 - 17.02.2022 13:00 (CET/CEST)","0","816","54","8","915","2","50"
"BZN|PT","17.02.2022 13:00 - 17.02.2022 14:00 (CET/CEST)","0","966","46","0","972","1","45"
"BZN|PT","17.02.2022 14:00 - 17.02.2022 15:00 (CET/CEST)","0","1209","48","0","975","1","80"
"BZN|PT","17.02.2022 15:00 - 17.02.2022 16:00 (CET/CEST)","0","1241","43","0","926","0","131"
"BZN|PT","17.02.2022 16:00 - 17.02.2022 17:00 (CET/CEST)","1","873","47","0","782","1","217"
"BZN|PT","17.02.2022 17:00 - 17.02.2022 18:00 (CET/CEST)","49","112","55","6","530","0","428"
"BZN|PT","17.02.2022 18:00 - 17.02.2022 19:00 (CET/CEST)","195","3","246","1","160","1","456"
"BZN|PT","17.02.2022 19:00 - 17.02.2022 20:00 (CET/CEST)","1673","0","884","241","1","1","396"
"BZN|PT","17.02.2022 20:00 - 17.02.2022 21:00 (CET/CEST)","1783","0","1098","320","0","1","482"
"BZN|PT","17.02.2022 21:00 - 17.02.2022 22:00 (CET/CEST)","1658","1","704","232","0","2","485"
"BZN|PT","17.02.2022 22:00 - 17.02.2022 23:00 (CET/CEST)","539","2","279","114","0","4","463"
"BZN|PT","17.02.2022 23:00 - 18.02.2022 00:00 (CET/CEST)","338","2","57","70","0","3","497"
"BZN|PT","18.02.2022 00:00 - 18.02.2022 01:00 (CET/CEST)","59","4","176","35","0","5","604"
"BZN|PT","18.02.2022 01:00 - 18.02.2022 02:00 (CET/CEST)","0","5","188","1","0","6","646"
"BZN|PT","18.02.2022 02:00 - 18.02.2022 03:00 (CET/CEST)","0","6","42","8","0","6","634"
"BZN|PT","18.02.2022 03:00 - 18.02.2022 04:00 (CET/CEST)","0","7","31","0","0","8","554"
"BZN|PT","18.02.2022 04:00 - 18.02.2022 05:00 (CET/CEST)","0","153","33","0","0","5","570"
"BZN|PT","18.02.2022 05:00 - 18.02.2022 06:00 (CET/CEST)","0","96","77","0","0","7","747"
"BZN|PT","18.02.2022 06:00 - 18.02.2022 07:00 (CET/CEST)","27","9","243","0","0","4","845"
"BZN|PT","18.02.2022 07:00 - 18.02.2022 08:00 (CET/CEST)","1135","1","644","163","0","3","938"
"BZN|PT","18.02.2022 08:00 - 18.02.2022 09:00 (CET/CEST)","1637","0","870","180","7","5","1076"
"BZN|PT","18.02.2022 09:00 - 18.02.2022 10:00 (CET/CEST)","991","1","845","111","90","5","1159"
"BZN|PT","18.02.2022 10:00 - 18.02.2022 11:00 (CET/CEST)","438","2","516","64","199","1","897"
"BZN|PT","18.02.2022 11:00 - 18.02.2022 12:00 (CET/CEST)","187","3","422","73","297","4","742"
"BZN|PT","18.02.2022 12:00 - 18.02.2022 13:00 (CET/CEST)","3","3","392","55","353","25","716"
"BZN|PT","18.02.2022 13:00 - 18.02.2022 14:00 (CET/CEST)","99","3","258","161","399","23","752"
"BZN|PT","18.02.2022 14:00 - 18.02.2022 15:00 (CET/CEST)","150","3","157","43","397","23","980"
"BZN|PT","18.02.2022 15:00 - 18.02.2022 16:00 (CET/CEST)","68","4","52","0","433","21","1352"
"BZN|PT","18.02.2022 16:00 - 18.02.2022 17:00 (CET/CEST)","32","4","40","1","364","24","1594"
"BZN|PT","18.02.2022 17:00 - 18.02.2022 18:00 (CET/CEST)","696","2","49","8","206","24","1973"
"BZN|PT","18.02.2022 18:00 - 18.02.2022 19:00 (CET/CEST)","771","1","212","0","69","25","2336"
"BZN|PT","18.02.2022 19:00 - 18.02.2022 20:00 (CET/CEST)","1325","1","450","65","1","25","2675"
"BZN|PT","18.02.2022 20:00 - 18.02.2022 21:00 (CET/CEST)","1422","1","356","62","0","25","2886"
"BZN|PT","18.02.2022 21:00 - 18.02.2022 22:00 (CET/CEST)","1072","1","286","11","0","25","3134"
"BZN|PT","18.02.2022 22:00 - 18.02.2022 23:00 (CET/CEST)","526","5","175","0","0","25","3318"
"BZN|PT","18.02.2022 23:00 - 19.02.2022 00:00 (CET/CEST)","42","393","70","0","0","25","3380"
"BZN|PT","19.02.2022 00:00 - 19.02.2022 01:00 (CET/CEST)","8","130","250","0","0","25","3522"
"BZN|PT","19.02.2022 01:00 - 19.02.2022 02:00 (CET/CEST)","0","1118","344","1","0","25","3720"
"BZN|PT","19.02.2022 02:00 - 19.02.2022 03:00 (CET/CEST)","0","1337","175","7","0","25","3774"
"BZN|PT","19.02.2022 03:00 - 19.02.2022 04:00 (CET/CEST)","0","1354","177","0","0","25","3680"
"BZN|PT","19.02.2022 04:00 - 19.02.2022 05:00 (CET/CEST)","0","1457","158","0","0","25","3571"
"BZN|PT","19.02.2022 05:00 - 19.02.2022 06:00 (CET/CEST)","0","1267","187","0","0","23","3324"
"BZN|PT","19.02.2022 06:00 - 19.02.2022 07:00 (CET/CEST)","1","871","188","0","0","24","3270"
"BZN|PT","19.02.2022 07:00 - 19.02.2022 08:00 (CET/CEST)","445","167","145","9","0","16","3276"
"BZN|PT","19.02.2022 08:00 - 19.02.2022 09:00 (CET/CEST)","519","86","119","0","16","22","3175"
"BZN|PT","19.02.2022 09:00 - 19.02.2022 10:00 (CET/CEST)","1008","1","121","0","240","21","3065"
"BZN|PT","19.02.2022 10:00 - 19.02.2022 11:00 (CET/CEST)","732","26","105","0","649","19","2847"
"BZN|PT","19.02.2022 11:00 - 19.02.2022 12:00 (CET/CEST)","427","277","178","1","920","17","2662"
"BZN|PT","19.02.2022 12:00 - 19.02.2022 13:00 (CET/CEST)","126","676","285","8","1050","20","2593"
"BZN|PT","19.02.2022 13:00 - 19.02.2022 14:00 (CET/CEST)","147","678","313","0","1045","20","2406"
"BZN|PT","19.02.2022 14:00 - 19.02.2022 15:00 (CET/CEST)","252","698","64","0","1027","19","2191"
"BZN|PT","19.02.2022 15:00 - 19.02.2022 16:00 (CET/CEST)","192","1362","52","0","958","19","2341"
"BZN|PT","19.02.2022 16:00 - 19.02.2022 17:00 (CET/CEST)","137","1232","45","2","771","24","2457"
"BZN|PT","19.02.2022 17:00 - 19.02.2022 18:00 (CET/CEST)","382","459","54","48","529","25","2565"
"BZN|PT","19.02.2022 18:00 - 19.02.2022 19:00 (CET/CEST)","561","6","197","51","166","25","2521"
"BZN|PT","19.02.2022 19:00 - 19.02.2022 20:00 (CET/CEST)","1372","1","362","310","2","25","2670"
"BZN|PT","19.02.2022 20:00 - 19.02.2022 21:00 (CET/CEST)","1568","0","671","250","0","24","2768"
"BZN|PT","19.02.2022 21:00 - 19.02.2022 22:00 (CET/CEST)","1672","0","726","241","0","24","2627"
"BZN|PT","19.02.2022 22:00 - 19.02.2022 23:00 (CET/CEST)","1313","1","533","166","0","16","2437"
"BZN|PT","19.02.2022 23:00 - 20.02.2022 00:00 (CET/CEST)","1041","1","102","65","0","12","2420"
"BZN|PT","20.02.2022 00:00 - 20.02.2022 01:00 (CET/CEST)","208","82","34","53","0","15","2344"
"BZN|PT","20.02.2022 01:00 - 20.02.2022 02:00 (CET/CEST)","3","128","120","1","0","16","2083"
"BZN|PT","20.02.2022 02:00 - 20.02.2022 03:00 (CET/CEST)","0","348","76","7","0","10","1897"
"BZN|PT","20.02.2022 03:00 - 20.02.2022 04:00 (CET/CEST)","0","645","35","0","0","6","1782"
"BZN|PT","20.02.2022 04:00 - 20.02.2022 05:00 (CET/CEST)","0","533","34","0","0","3","1689"
"BZN|PT","20.02.2022 05:00 - 20.02.2022 06:00 (CET/CEST)","63","551","172","0","0","8","1654"
"BZN|PT","20.02.2022 06:00 - 20.02.2022 07:00 (CET/CEST)","1","453","38","0","0","9","1576"
"BZN|PT","20.02.2022 07:00 - 20.02.2022 08:00 (CET/CEST)","0","828","96","8","0","8","1525"
"BZN|PT","20.02.2022 08:00 - 20.02.2022 09:00 (CET/CEST)","0","1025","112","0","38","9","1351"
"BZN|PT","20.02.2022 09:00 - 20.02.2022 10:00 (CET/CEST)","0","1186","109","0","359","9","1199"
"BZN|PT","20.02.2022 10:00 - 20.02.2022 11:00 (CET/CEST)","0","1307","60","0","733","6","900"
"BZN|PT","20.02.2022 11:00 - 20.02.2022 12:00 (CET/CEST)","0","1062","54","1","948","4","512"
"BZN|PT","20.02.2022 12:00 - 20.02.2022 13:00 (CET/CEST)","0","1134","55","7","1040","3","283"
"BZN|PT","20.02.2022 13:00 - 20.02.2022 14:00 (CET/CEST)","0","1313","51","0","1060","2","156"
"BZN|PT","20.02.2022 14:00 - 20.02.2022 15:00 (CET/CEST)","0","1443","46","0","999","4","124"
"BZN|PT","20.02.2022 15:00 - 20.02.2022 16:00 (CET/CEST)","0","1673","41","0","943","9","162"
"BZN|PT","20.02.2022 16:00 - 20.02.2022 17:00 (CET/CEST)","0","1665","48","1","798","11","249"
"BZN|PT","20.02.2022 17:00 - 20.02.2022 18:00 (CET/CEST)","2","1022","152","9","563","13","315"
"BZN|PT","20.02.2022 18:00 - 20.02.2022 19:00 (CET/CEST)","821","6","515","242","176","14","403"
"BZN|PT","20.02.2022 19:00 - 20.02.2022 20:00 (CET/CEST)","1515","3","865","358","2","18","553"
"BZN|PT","20.02.2022 20:00 - 20.02.2022 21:00 (CET/CEST)","1356","1","1006","252","0","20","719"
"BZN|PT","20.02.2022 21:00 - 20.02.2022 22:00 (CET/CEST)","1118","1","624","230","0","15","1109"
"BZN|PT","20.02.2022 22:00 - 20.02.2022 23:00 (CET/CEST)","659","2","530","35","0","3","1321"
"BZN|PT","20.02.2022 23:00 - 21.02.2022 00:00 (CET/CEST)","337","2","205","1","0","12","1199"
"BZN|PT","21.02.2022 00:00 - 21.02.2022 01:00 (CET/CEST)","207","39","192","0","0","14","983"
"BZN|PT","21.02.2022 01:00 - 21.02.2022 02:00 (CET/CEST)","66","619","40","0","0","8","1377"
"BZN|PT","21.02.2022 02:00 - 21.02.2022 03:00 (CET/CEST)","0","1691","34","7","0","3","1958"
"BZN|PT","21.02.2022 03:00 - 21.02.2022 04:00 (CET/CEST)","0","1335","32","0","0","3","1836"
"BZN|PT","21.02.2022 04:00 - 21.02.2022 05:00 (CET/CEST)","0","1205","26","0","0","4","1636"
"BZN|PT","21.02.2022 05:00 - 21.02.2022 06:00 (CET/CEST)","0","1365","27","0","0","2","1584"
"BZN|PT","21.02.2022 06:00 - 21.02.2022 07:00 (CET/CEST)","54","41","36","81","0","3","1599"
"BZN|PT","21.02.2022 07:00 - 21.02.2022 08:00 (CET/CEST)","841","4","89","57","0","6","1820"
"BZN|PT","21.02.2022 08:00 - 21.02.2022 09:00 (CET/CEST)","758","3","105","48","43","9","2129"
"BZN|PT","21.02.2022 09:00 - 21.02.2022 10:00 (CET/CEST)","250","26","87","4","349","11","2087"
"BZN|PT","21.02.2022 10:00 - 21.02.2022 11:00 (CET/CEST)","1","243","82","0","706","7","1612"
"BZN|PT","21.02.2022 11:00 - 21.02.2022 12:00 (CET/CEST)","0","475","90","1","906","5","1214"
"BZN|PT","21.02.2022 12:00 - 21.02.2022 13:00 (CET/CEST)","0","1036","73","8","986","4","1103"
"BZN|PT","21.02.2022 13:00 - 21.02.2022 14:00 (CET/CEST)","0","1236","52","0","1009","5","896"
"BZN|PT","21.02.2022 14:00 - 21.02.2022 15:00 (CET/CEST)","0","1366","47","0","997","8","791"
"BZN|PT","21.02.2022 15:00 - 21.02.2022 16:00 (CET/CEST)","0","720","43","0","946","19","714"
"BZN|PT","21.02.2022 16:00 - 21.02.2022 17:00 (CET/CEST)","1","668","38","1","818","19","539"
"BZN|PT","21.02.2022 17:00 - 21.02.2022 18:00 (CET/CEST)","65","610","97","7","563","24","464"
"BZN|PT","21.02.2022 18:00 - 21.02.2022 19:00 (CET/CEST)","360","4","452","2","190","25","636"
"BZN|PT","21.02.2022 19:00 - 21.02.2022 20:00 (CET/CEST)","719","2","872","182","3","25","1108"
"BZN|PT","21.02.2022 20:00 - 21.02.2022 21:00 (CET/CEST)","708","4","833","63","0","24","1547"
"BZN|PT","21.02.2022 21:00 - 21.02.2022 22:00 (CET/CEST)","692","114","583","68","0","19","1809"
"BZN|PT","21.02.2022 22:00 - 21.02.2022 23:00 (CET/CEST)","435","140","221","64","0","13","1965"
"BZN|PT","21.02.2022 23:00 - 22.02.2022 00:00 (CET/CEST)","66","144","162","63","0","10","2099"
"BZN|PT","22.02.2022 00:00 - 22.02.2022 01:00 (CET/CEST)","1","235","233","30","0","2","2284"
"BZN|PT","22.02.2022 01:00 - 22.02.2022 02:00 (CET/CEST)","39","248","178","1","0","3","2427"
"BZN|PT","22.02.2022 02:00 - 22.02.2022 03:00 (CET/CEST)","0","531","168","8","0","1","2578"
"BZN|PT","22.02.2022 03:00 - 22.02.2022 04:00 (CET/CEST)","0","972","170","1","0","0","2778"
"BZN|PT","22.02.2022 04:00 - 22.02.2022 05:00 (CET/CEST)","0","1083","149","0","0","0","2728"
"BZN|PT","22.02.2022 05:00 - 22.02.2022 06:00 (CET/CEST)","0","598","147","0","0","0","2702"
"BZN|PT","22.02.2022 06:00 - 22.02.2022 07:00 (CET/CEST)","1","213","36","1","0","0","2580"
"BZN|PT","22.02.2022 07:00 - 22.02.2022 08:00 (CET/CEST)","219","15","248","8","0","0","2516"
"BZN|PT","22.02.2022 08:00 - 22.02.2022 09:00 (CET/CEST)","689","12","333","34","52","0","2307"
"BZN|PT","22.02.2022 09:00 - 22.02.2022 10:00 (CET/CEST)","133","86","73","21","405","0","1907"
"BZN|PT","22.02.2022 10:00 - 22.02.2022 11:00 (CET/CEST)","60","123","57","0","763","0","1396"
"BZN|PT","22.02.2022 11:00 - 22.02.2022 12:00 (CET/CEST)","66","284","59","1","954","0","983"
"BZN|PT","22.02.2022 12:00 - 22.02.2022 13:00 (CET/CEST)","61","600","52","8","1040","0","772"
"BZN|PT","22.02.2022 13:00 - 22.02.2022 14:00 (CET/CEST)","60","866","44","0","1058","4","590"
"BZN|PT","22.02.2022 14:00 - 22.02.2022 15:00 (CET/CEST)","1","1373","41","0","1045","6","423"
"BZN|PT","22.02.2022 15:00 - 22.02.2022 16:00 (CET/CEST)","54","742","42","0","990","10","333"
"BZN|PT","22.02.2022 16:00 - 22.02.2022 17:00 (CET/CEST)","46","716","36","0","851","8","295"
"BZN|PT","22.02.2022 17:00 - 22.02.2022 18:00 (CET/CEST)","95","449","41","9","575","9","284"
"BZN|PT","22.02.2022 18:00 - 22.02.2022 19:00 (CET/CEST)","205","35","80","37","179","8","388"
"BZN|PT","22.02.2022 19:00 - 22.02.2022 20:00 (CET/CEST)","1289","2","790","256","2","9","776"
"BZN|PT","22.02.2022 20:00 - 22.02.2022 21:00 (CET/CEST)","1186","2","775","199","0","15","1065"
"BZN|PT","22.02.2022 21:00 - 22.02.2022 22:00 (CET/CEST)","845","25","296","107","0","12","1391"
"BZN|PT","22.02.2022 22:00 - 22.02.2022 23:00 (CET/CEST)","131","98","104","66","0","3","1581"
"BZN|PT","22.02.2022 23:00 - 23.02.2022 00:00 (CET/CEST)","46","437","48","32","0","2","1766"
"BZN|PT","23.02.2022 00:00 - 23.02.2022 01:00 (CET/CEST)","0","699","141","6","0","1","2060"
"BZN|PT","23.02.2022 01:00 - 23.02.2022 02:00 (CET/CEST)","0","735","67","0","0","1","2350"
"BZN|PT","23.02.2022 02:00 - 23.02.2022 03:00 (CET/CEST)","0","367","31","8","0","3","2489"
"BZN|PT","23.02.2022 03:00 - 23.02.2022 04:00 (CET/CEST)","0","266","30","0","0","2","2485"
"BZN|PT","23.02.2022 04:00 - 23.02.2022 05:00 (CET/CEST)","0","261","29","0","0","0","2390"
"BZN|PT","23.02.2022 05:00 - 23.02.2022 06:00 (CET/CEST)","1","289","30","1","0","0","2303"
"BZN|PT","23.02.2022 06:00 - 23.02.2022 07:00 (CET/CEST)","177","19","41","47","0","1","2221"
"BZN|PT","23.02.2022 07:00 - 23.02.2022 08:00 (CET/CEST)","703","7","532","56","0","0","2125"
"BZN|PT","23.02.2022 08:00 - 23.02.2022 09:00 (CET/CEST)","1183","5","590","48","25","0","2009"
"BZN|PT","23.02.2022 09:00 - 23.02.2022 10:00 (CET/CEST)","1289","5","597","48","167","0","1875"
"BZN|PT","23.02.2022 10:00 - 23.02.2022 11:00 (CET/CEST)","211","7","81","3","402","0","1566"
"BZN|PT","23.02.2022 11:00 - 23.02.2022 12:00 (CET/CEST)","0","42","55","1","518","0","1052"
"BZN|PT","23.02.2022 12:00 - 23.02.2022 13:00 (CET/CEST)","0","41","54","7","723","1","667"
"BZN|PT","23.02.2022 13:00 - 23.02.2022 14:00 (CET/CEST)","0","103","48","0","748","1","493"
"BZN|PT","23.02.2022 14:00 - 23.02.2022 15:00 (CET/CEST)","0","116","50","0","790","1","308"
"BZN|PT","23.02.2022 15:00 - 23.02.2022 16:00 (CET/CEST)","0","52","50","0","814","2","174"
"BZN|PT","23.02.2022 16:00 - 23.02.2022 17:00 (CET/CEST)","0","143","50","1","717","2","100"
"BZN|PT","23.02.2022 17:00 - 23.02.2022 18:00 (CET/CEST)","40","4","198","50","487","1","62"
"BZN|PT","23.02.2022 18:00 - 23.02.2022 19:00 (CET/CEST)","1381","1","1131","120","155","1","73"
"BZN|PT","23.02.2022 19:00 - 23.02.2022 20:00 (CET/CEST)","1641","1","1362","232","2","3","130"
"BZN|PT","23.02.2022 20:00 - 23.02.2022 21:00 (CET/CEST)","1554","0","1359","245","0","6","150"
"BZN|PT","23.02.2022 21:00 - 23.02.2022 22:00 (CET/CEST)","1388","1","1166","202","0","6","117"
"BZN|PT","23.02.2022 22:00 - 23.02.2022 23:00 (CET/CEST)","712","3","198","94","0","7","121"
"BZN|PT","23.02.2022 23:00 - 24.02.2022 00:00 (CET/CEST)","317","7","62","50","0","13","129"
"BZN|PT","24.02.2022 00:00 - 24.02.2022 01:00 (CET/CEST)","842","6","59","113","0","18","98"
"BZN|PT","24.02.2022 01:00 - 24.02.2022 02:00 (CET/CEST)","334","6","35","48","0","25","68"
"BZN|PT","24.02.2022 02:00 - 24.02.2022 03:00 (CET/CEST)","1","7","32","10","0","25","72"
"BZN|PT","24.02.2022 03:00 - 24.02.2022 04:00 (CET/CEST)","0","7","32","0","0","25","91"
"BZN|PT","24.02.2022 04:00 - 24.02.2022 05:00 (CET/CEST)","0","7","29","0","0","24","115"
"BZN|PT","24.02.2022 05:00 - 24.02.2022 06:00 (CET/CEST)","23","7","40","1","0","25","164"
"BZN|PT","24.02.2022 06:00 - 24.02.2022 07:00 (CET/CEST)","822","5","279","158","0","25","187"
"BZN|PT","24.02.2022 07:00 - 24.02.2022 08:00 (CET/CEST)","1587","1","881","200","0","25","143"
"BZN|PT","24.02.2022 08:00 - 24.02.2022 09:00 (CET/CEST)","1845","0","1120","255","8","25","161"
"BZN|PT","24.02.2022 09:00 - 24.02.2022 10:00 (CET/CEST)","1590","1","1099","169","55","25","237"
"BZN|PT","24.02.2022 10:00 - 24.02.2022 11:00 (CET/CEST)","992","2","828","177","136","25","298"
"BZN|PT","24.02.2022 11:00 - 24.02.2022 12:00 (CET/CEST)","1029","2","716","48","204","25","316"
"BZN|PT","24.02.2022 12:00 - 24.02.2022 13:00 (CET/CEST)","1036","1","596","56","285","25","371"
"BZN|PT","24.02.2022 13:00 - 24.02.2022 14:00 (CET/CEST)","809","2","577","48","300","25","443"
"BZN|PT","24.02.2022 14:00 - 24.02.2022 15:00 (CET/CEST)","439","2","467","48","264","22","442"
"BZN|PT","24.02.2022 15:00 - 24.02.2022 16:00 (CET/CEST)","2","4","295","0","286","24","495"
"BZN|PT","24.02.2022 16:00 - 24.02.2022 17:00 (CET/CEST)","0","13","53","1","225","25","614"
"BZN|PT","24.02.2022 17:00 - 24.02.2022 18:00 (CET/CEST)","0","246","80","54","137","25","710"
"BZN|PT","24.02.2022 18:00 - 24.02.2022 19:00 (CET/CEST)","181","3","341","51","43","25","867"
"BZN|PT","24.02.2022 19:00 - 24.02.2022 20:00 (CET/CEST)","1346","1","477","274","1","25","1091"
"BZN|PT","24.02.2022 20:00 - 24.02.2022 21:00 (CET/CEST)","1619","1","739","221","0","25","1464"
"BZN|PT","24.02.2022 21:00 - 24.02.2022 22:00 (CET/CEST)","996","3","446","69","0","25","1826"
"BZN|PT","24.02.2022 22:00 - 24.02.2022 23:00 (CET/CEST)","498","250","395","41","0","25","2146"
"BZN|PT","24.02.2022 23:00 - 25.02.2022 00:00 (CET/CEST)","11","259","126","0","0","25","2413"
"BZN|PT","25.02.2022 00:00 - 25.02.2022 01:00 (CET/CEST)","0","349","229","0","0","25","2518"
"BZN|PT","25.02.2022 01:00 - 25.02.2022 02:00 (CET/CEST)","0","271","165","1","0","25","2529"
"BZN|PT","25.02.2022 02:00 - 25.02.2022 03:00 (CET/CEST)","0","663","110","7","0","25","2745"
"BZN|PT","25.02.2022 03:00 - 25.02.2022 04:00 (CET/CEST)","0","1657","33","0","0","24","2783"
"BZN|PT","25.02.2022 04:00 - 25.02.2022 05:00 (CET/CEST)","0","1843","33","0","0","15","2786"
"BZN|PT","25.02.2022 05:00 - 25.02.2022 06:00 (CET/CEST)","0","1466","30","0","0","4","2804"
"BZN|PT","25.02.2022 06:00 - 25.02.2022 07:00 (CET/CEST)","66","77","77","2","0","3","2944"
"BZN|PT","25.02.2022 07:00 - 25.02.2022 08:00 (CET/CEST)","745","2","226","217","0","0","3189"
"BZN|PT","25.02.2022 08:00 - 25.02.2022 09:00 (CET/CEST)","970","2","599","258","21","0","3306"
"BZN|PT","25.02.2022 09:00 - 25.02.2022 10:00 (CET/CEST)","1602","1","691","264","164","1","3210"
"BZN|PT","25.02.2022 10:00 - 25.02.2022 11:00 (CET/CEST)","1102","1","418","165","418","2","3027"
"BZN|PT","25.02.2022 11:00 - 25.02.2022 12:00 (CET/CEST)","147","4","257","50","593","0","2740"
"BZN|PT","25.02.2022 12:00 - 25.02.2022 13:00 (CET/CEST)","400","3","254","161","712","1","2467"
"BZN|PT","25.02.2022 13:00 - 25.02.2022 14:00 (CET/CEST)","168","3","216","165","752","5","2116"
"BZN|PT","25.02.2022 14:00 - 25.02.2022 15:00 (CET/CEST)","145","72","44","2","722","4","1806"
"BZN|PT","25.02.2022 15:00 - 25.02.2022 16:00 (CET/CEST)","109","53","39","0","673","5","1656"
"BZN|PT","25.02.2022 16:00 - 25.02.2022 17:00 (CET/CEST)","72","293","30","8","510","4","1634"
"BZN|PT","25.02.2022 17:00 - 25.02.2022 18:00 (CET/CEST)","155","6","212","111","355","6","1695"
"BZN|PT","25.02.2022 18:00 - 25.02.2022 19:00 (CET/CEST)","536","5","437","195","119","4","1751"
"BZN|PT","25.02.2022 19:00 - 25.02.2022 20:00 (CET/CEST)","1259","2","1227","318","5","3","2153"
"BZN|PT","25.02.2022 20:00 - 25.02.2022 21:00 (CET/CEST)","544","4","991","232","0","2","2545"
"BZN|PT","25.02.2022 21:00 - 25.02.2022 22:00 (CET/CEST)","128","3","644","96","0","3","2711"
"BZN|PT","25.02.2022 22:00 - 25.02.2022 23:00 (CET/CEST)","66","4","621","1","0","5","2773"
"BZN|PT","25.02.2022 23:00 - 26.02.2022 00:00 (CET/CEST)","63","164","277","0","0","5","2781"
"BZN|PT","26.02.2022 00:00 - 26.02.2022 01:00 (CET/CEST)","91","4","194","0","0","5","2593"
"BZN|PT","26.02.2022 01:00 - 26.02.2022 02:00 (CET/CEST)","67","4","49","1","0","10","2509"
"BZN|PT","26.02.2022 02:00 - 26.02.2022 03:00 (CET/CEST)","0","85","33","7","0","23","2559"
"BZN|PT","26.02.2022 03:00 - 26.02.2022 04:00 (CET/CEST)","0","618","22","0","0","14","2481"
"BZN|PT","26.02.2022 04:00 - 26.02.2022 05:00 (CET/CEST)","0","1563","21","0","0","8","2369"
"BZN|PT","26.02.2022 05:00 - 26.02.2022 06:00 (CET/CEST)","0","1377","19","0","0","3","2265"
"BZN|PT","26.02.2022 06:00 - 26.02.2022 07:00 (CET/CEST)","0","243","64","1","0","3","2266"
"BZN|PT","26.02.2022 07:00 - 26.02.2022 08:00 (CET/CEST)","0","20","114","8","0","4","2181"
"BZN|PT","26.02.2022 08:00 - 26.02.2022 09:00 (CET/CEST)","0","18","207","0","28","5","2126"
"BZN|PT","26.02.2022 09:00 - 26.02.2022 10:00 (CET/CEST)","0","47","238","0","165","4","1992"
"BZN|PT","26.02.2022 10:00 - 26.02.2022 11:00 (CET/CEST)","0","915","62","0","316","3","1622"
"BZN|PT","26.02.2022 11:00 - 26.02.2022 12:00 (CET/CEST)","0","466","54","0","551","1","1136"
"BZN|PT","26.02.2022 12:00 - 26.02.2022 13:00 (CET/CEST)","0","501","45","7","567","4","603"
"BZN|PT","26.02.2022 13:00 - 26.02.2022 14:00 (CET/CEST)","0","474","44","0","508","4","296"
"BZN|PT","26.02.2022 14:00 - 26.02.2022 15:00 (CET/CEST)","0","907","29","0","521","3","158"
"BZN|PT","26.02.2022 15:00 - 26.02.2022 16:00 (CET/CEST)","0","960","29","0","349","2","98"
"BZN|PT","26.02.2022 16:00 - 26.02.2022 17:00 (CET/CEST)","0","1204","42","0","359","2","87"
"BZN|PT","26.02.2022 17:00 - 26.02.2022 18:00 (CET/CEST)","5","249","481","48","264","1","69"
"BZN|PT","26.02.2022 18:00 - 26.02.2022 19:00 (CET/CEST)","453","4","888","218","106","2","96"
"BZN|PT","26.02.2022 19:00 - 26.02.2022 20:00 (CET/CEST)","650","3","1152","269","4","1","133"
"BZN|PT","26.02.2022 20:00 - 26.02.2022 21:00 (CET/CEST)","289","3","1099","64","0","0","178"
"BZN|PT","26.02.2022 21:00 - 26.02.2022 22:00 (CET/CEST)","182","4","1066","70","0","1","214"
"BZN|PT","26.02.2022 22:00 - 26.02.2022 23:00 (CET/CEST)","0","261","621","1","0","1","235"
"BZN|PT","26.02.2022 23:00 - 27.02.2022 00:00 (CET/CEST)","0","443","354","0","0","0","235"
"BZN|PT","27.02.2022 00:00 - 27.02.2022 01:00 (CET/CEST)","0","286","245","0","0","1","187"
