"Area","MTU","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"BZN|PT","29.03.2021 03:00 - 29.03.2021 04:00 (CET/CEST)","0","1233","464","8","0","0","1893"
"BZN|PT","29.03.2021 04:00 - 29.03.2021 05:00 (CET/CEST)","0","1151","539","8","0","0","1928"
"BZN|PT","29.03.2021 05:00 - 29.03.2021 06:00 (CET/CEST)","2","244","582","33","0","0","1930"
"BZN|PT","29.03.2021 06:00 - 29.03.2021 07:00 (CET/CEST)","1239","1","1277","837","0","0","1998"
"BZN|PT","29.03.2021 07:00 - 29.03.2021 08:00 (CET/CEST)","1245","1","1370","885","0","0","2175"
"BZN|PT","29.03.2021 08:00 - 29.03.2021 09:00 (CET/CEST)","1359","1","1702","945","3","0","2241"
"BZN|PT","29.03.2021 09:00 - 29.03.2021 10:00 (CET/CEST)","1706","0","1899","1060","52","0","2213"
"BZN|PT","29.03.2021 10:00 - 29.03.2021 11:00 (CET/CEST)","1200","1","1896","964","148","0","2203"
"BZN|PT","29.03.2021 11:00 - 29.03.2021 12:00 (CET/CEST)","533","2","1909","519","281","0","1986"
"BZN|PT","29.03.2021 12:00 - 29.03.2021 13:00 (CET/CEST)","582","3","1746","247","389","0","1724"
"BZN|PT","29.03.2021 13:00 - 29.03.2021 14:00 (CET/CEST)","46","8","1160","100","397","0","1563"
"BZN|PT","29.03.2021 14:00 - 29.03.2021 15:00 (CET/CEST)","0","354","1029","9","385","0","1449"
"BZN|PT","29.03.2021 15:00 - 29.03.2021 16:00 (CET/CEST)","0","1131","691","8","322","0","1336"
"BZN|PT","29.03.2021 16:00 - 29.03.2021 17:00 (CET/CEST)","0","1150","678","8","291","0","1270"
"BZN|PT","29.03.2021 17:00 - 29.03.2021 18:00 (CET/CEST)","0","755","561","8","253","0","1118"
"BZN|PT","29.03.2021 18:00 - 29.03.2021 19:00 (CET/CEST)","89","131","963","47","159","0","964"
"BZN|PT","29.03.2021 19:00 - 29.03.2021 20:00 (CET/CEST)","175","9","1520","483","82","0","969"
"BZN|PT","29.03.2021 20:00 - 29.03.2021 21:00 (CET/CEST)","1042","2","1845","901","15","0","1013"
"BZN|PT","29.03.2021 21:00 - 29.03.2021 22:00 (CET/CEST)","1148","1","1895","983","0","0","1117"
"BZN|PT","29.03.2021 22:00 - 29.03.2021 23:00 (CET/CEST)","471","4","1906","682","0","0","1160"
"BZN|PT","29.03.2021 23:00 - 30.03.2021 00:00 (CET/CEST)","613","4","1826","549","0","0","1061"
"BZN|PT","30.03.2021 00:00 - 30.03.2021 01:00 (CET/CEST)","11","5","1312","44","0","0","929"
"BZN|PT","30.03.2021 01:00 - 30.03.2021 02:00 (CET/CEST)","0","158","1260","34","0","0","990"
"BZN|PT","30.03.2021 02:00 - 30.03.2021 03:00 (CET/CEST)","0","291","974","34","0","0","1179"
"BZN|PT","30.03.2021 03:00 - 30.03.2021 04:00 (CET/CEST)","0","460","870","33","0","0","1282"
"BZN|PT","30.03.2021 04:00 - 30.03.2021 05:00 (CET/CEST)","0","598","812","33","0","0","1140"
"BZN|PT","30.03.2021 05:00 - 30.03.2021 06:00 (CET/CEST)","11","28","926","133","0","0","996"
"BZN|PT","30.03.2021 06:00 - 30.03.2021 07:00 (CET/CEST)","704","2","1176","975","0","0","1160"
"BZN|PT","30.03.2021 07:00 - 30.03.2021 08:00 (CET/CEST)","732","1","1301","1020","0","0","1171"
"BZN|PT","30.03.2021 08:00 - 30.03.2021 09:00 (CET/CEST)","1300","1","1527","1002","1","0","1070"
"BZN|PT","30.03.2021 09:00 - 30.03.2021 10:00 (CET/CEST)","1335","1","1594","1014","15","0","1184"
"BZN|PT","30.03.2021 10:00 - 30.03.2021 11:00 (CET/CEST)","344","2","1558","703","51","0","1526"
"BZN|PT","30.03.2021 11:00 - 30.03.2021 12:00 (CET/CEST)","13","3","1135","43","110","0","1677"
"BZN|PT","30.03.2021 12:00 - 30.03.2021 13:00 (CET/CEST)","0","3","1148","13","196","0","1727"
"BZN|PT","30.03.2021 13:00 - 30.03.2021 14:00 (CET/CEST)","78","3","1260","51","270","0","1759"
"BZN|PT","30.03.2021 14:00 - 30.03.2021 15:00 (CET/CEST)","1","3","1203","12","329","0","1503"
"BZN|PT","30.03.2021 15:00 - 30.03.2021 16:00 (CET/CEST)","222","3","991","104","319","0","1192"
"BZN|PT","30.03.2021 16:00 - 30.03.2021 17:00 (CET/CEST)","149","3","998","67","287","0","1124"
"BZN|PT","30.03.2021 17:00 - 30.03.2021 18:00 (CET/CEST)","430","2","1022","164","210","0","1228"
"BZN|PT","30.03.2021 18:00 - 30.03.2021 19:00 (CET/CEST)","713","3","1261","512","164","0","1427"
"BZN|PT","30.03.2021 19:00 - 30.03.2021 20:00 (CET/CEST)","779","3","1400","832","75","0","1556"
"BZN|PT","30.03.2021 20:00 - 30.03.2021 21:00 (CET/CEST)","1366","3","1699","1144","13","0","1948"
"BZN|PT","30.03.2021 21:00 - 30.03.2021 22:00 (CET/CEST)","1020","3","1748","1024","0","0","2366"
"BZN|PT","30.03.2021 22:00 - 30.03.2021 23:00 (CET/CEST)","418","4","1596","698","0","0","2751"
"BZN|PT","30.03.2021 23:00 - 31.03.2021 00:00 (CET/CEST)","116","181","1406","337","0","0","2973"
"BZN|PT","31.03.2021 00:00 - 31.03.2021 01:00 (CET/CEST)","154","124","1118","296","0","0","2954"
"BZN|PT","31.03.2021 01:00 - 31.03.2021 02:00 (CET/CEST)","10","281","792","106","0","0","2949"
"BZN|PT","31.03.2021 02:00 - 31.03.2021 03:00 (CET/CEST)","0","773","606","33","0","0","2930"
"BZN|PT","31.03.2021 03:00 - 31.03.2021 04:00 (CET/CEST)","0","1130","573","13","0","0","2875"
"BZN|PT","31.03.2021 04:00 - 31.03.2021 05:00 (CET/CEST)","0","894","499","11","0","0","2934"
"BZN|PT","31.03.2021 05:00 - 31.03.2021 06:00 (CET/CEST)","9","234","708","14","0","0","3004"
"BZN|PT","31.03.2021 06:00 - 31.03.2021 07:00 (CET/CEST)","250","17","1401","249","0","0","3004"
"BZN|PT","31.03.2021 07:00 - 31.03.2021 08:00 (CET/CEST)","589","12","1471","1026","0","0","2951"
"BZN|PT","31.03.2021 08:00 - 31.03.2021 09:00 (CET/CEST)","1108","4","1555","905","8","0","2962"
"BZN|PT","31.03.2021 09:00 - 31.03.2021 10:00 (CET/CEST)","1556","0","1663","616","108","0","3027"
"BZN|PT","31.03.2021 10:00 - 31.03.2021 11:00 (CET/CEST)","628","8","1595","493","290","0","3003"
"BZN|PT","31.03.2021 11:00 - 31.03.2021 12:00 (CET/CEST)","19","11","1313","71","463","0","2873"
"BZN|PT","31.03.2021 12:00 - 31.03.2021 13:00 (CET/CEST)","0","176","938","13","573","0","2892"
"BZN|PT","31.03.2021 13:00 - 31.03.2021 14:00 (CET/CEST)","0","325","748","13","624","0","3014"
"BZN|PT","31.03.2021 14:00 - 31.03.2021 15:00 (CET/CEST)","0","545","816","13","629","0","3176"
"BZN|PT","31.03.2021 15:00 - 31.03.2021 16:00 (CET/CEST)","0","556","660","12","555","0","3267"
"BZN|PT","31.03.2021 16:00 - 31.03.2021 17:00 (CET/CEST)","0","533","663","11","421","0","3319"
"BZN|PT","31.03.2021 17:00 - 31.03.2021 18:00 (CET/CEST)","3","521","634","16","301","0","3386"
"BZN|PT","31.03.2021 18:00 - 31.03.2021 19:00 (CET/CEST)","423","277","719","254","187","0","3214"
"BZN|PT","31.03.2021 19:00 - 31.03.2021 20:00 (CET/CEST)","721","106","1059","312","71","0","2819"
"BZN|PT","31.03.2021 20:00 - 31.03.2021 21:00 (CET/CEST)","1310","1","1335","598","9","0","2577"
"BZN|PT","31.03.2021 21:00 - 31.03.2021 22:00 (CET/CEST)","1394","1","1355","888","0","0","2714"
"BZN|PT","31.03.2021 22:00 - 31.03.2021 23:00 (CET/CEST)","676","2","1206","482","0","0","2980"
"BZN|PT","31.03.2021 23:00 - 01.04.2021 00:00 (CET/CEST)","6","191","809","128","0","0","3347"
"BZN|PT","01.04.2021 00:00 - 01.04.2021 01:00 (CET/CEST)","0","258","788","43","0","0","3677"
"BZN|PT","01.04.2021 01:00 - 01.04.2021 02:00 (CET/CEST)","0","681","563","13","0","0","3644"
"BZN|PT","01.04.2021 02:00 - 01.04.2021 03:00 (CET/CEST)","0","822","404","13","0","0","3627"
"BZN|PT","01.04.2021 03:00 - 01.04.2021 04:00 (CET/CEST)","0","1046","435","13","0","0","3378"
"BZN|PT","01.04.2021 04:00 - 01.04.2021 05:00 (CET/CEST)","0","661","438","13","0","0","2816"
"BZN|PT","01.04.2021 05:00 - 01.04.2021 06:00 (CET/CEST)","0","528","501","13","0","0","2467"
"BZN|PT","01.04.2021 06:00 - 01.04.2021 07:00 (CET/CEST)","0","148","744","13","0","0","2306"
"BZN|PT","01.04.2021 07:00 - 01.04.2021 08:00 (CET/CEST)","41","58","1074","78","0","0","2072"
"BZN|PT","01.04.2021 08:00 - 01.04.2021 09:00 (CET/CEST)","840","6","1267","326","8","0","1777"
"BZN|PT","01.04.2021 09:00 - 01.04.2021 10:00 (CET/CEST)","1206","2","1311","472","107","0","1578"
"BZN|PT","01.04.2021 10:00 - 01.04.2021 11:00 (CET/CEST)","785","2","1272","358","201","0","1419"
"BZN|PT","01.04.2021 11:00 - 01.04.2021 12:00 (CET/CEST)","740","3","1148","384","246","0","1428"
"BZN|PT","01.04.2021 12:00 - 01.04.2021 13:00 (CET/CEST)","112","355","987","180","322","0","1440"
"BZN|PT","01.04.2021 13:00 - 01.04.2021 14:00 (CET/CEST)","290","721","818","224","360","0","1424"
"BZN|PT","01.04.2021 14:00 - 01.04.2021 15:00 (CET/CEST)","12","718","605","120","379","0","1439"
"BZN|PT","01.04.2021 15:00 - 01.04.2021 16:00 (CET/CEST)","0","1301","571","8","434","0","1463"
"BZN|PT","01.04.2021 16:00 - 01.04.2021 17:00 (CET/CEST)","94","682","599","8","391","0","1256"
"BZN|PT","01.04.2021 17:00 - 01.04.2021 18:00 (CET/CEST)","94","15","594","8","272","0","946"
"BZN|PT","01.04.2021 18:00 - 01.04.2021 19:00 (CET/CEST)","403","5","428","11","196","0","650"
"BZN|PT","01.04.2021 19:00 - 01.04.2021 20:00 (CET/CEST)","744","4","592","244","134","0","437"
"BZN|PT","01.04.2021 20:00 - 01.04.2021 21:00 (CET/CEST)","1407","1","843","702","23","0","298"
"BZN|PT","01.04.2021 21:00 - 01.04.2021 22:00 (CET/CEST)","1783","0","1037","871","0","0","222"
"BZN|PT","01.04.2021 22:00 - 01.04.2021 23:00 (CET/CEST)","1353","1","1203","262","0","0","148"
"BZN|PT","01.04.2021 23:00 - 02.04.2021 00:00 (CET/CEST)","764","82","1168","66","0","0","159"
"BZN|PT","02.04.2021 00:00 - 02.04.2021 01:00 (CET/CEST)","398","103","1199","64","0","0","168"
"BZN|PT","02.04.2021 01:00 - 02.04.2021 02:00 (CET/CEST)","298","5","1105","61","0","0","178"
"BZN|PT","02.04.2021 02:00 - 02.04.2021 03:00 (CET/CEST)","64","5","919","9","0","0","272"
"BZN|PT","02.04.2021 03:00 - 02.04.2021 04:00 (CET/CEST)","0","6","744","9","0","0","432"
"BZN|PT","02.04.2021 04:00 - 02.04.2021 05:00 (CET/CEST)","0","22","713","9","0","0","566"
"BZN|PT","02.04.2021 05:00 - 02.04.2021 06:00 (CET/CEST)","0","115","694","9","0","0","699"
"BZN|PT","02.04.2021 06:00 - 02.04.2021 07:00 (CET/CEST)","0","6","748","10","0","0","857"
"BZN|PT","02.04.2021 07:00 - 02.04.2021 08:00 (CET/CEST)","61","6","1093","72","0","0","1023"
"BZN|PT","02.04.2021 08:00 - 02.04.2021 09:00 (CET/CEST)","36","15","1170","104","7","0","1042"
"BZN|PT","02.04.2021 09:00 - 02.04.2021 10:00 (CET/CEST)","90","397","1275","74","83","0","818"
"BZN|PT","02.04.2021 10:00 - 02.04.2021 11:00 (CET/CEST)","5","8","979","8","219","0","582"
"BZN|PT","02.04.2021 11:00 - 02.04.2021 12:00 (CET/CEST)","0","8","823","7","341","0","553"
"BZN|PT","02.04.2021 12:00 - 02.04.2021 13:00 (CET/CEST)","100","86","810","6","441","0","462"
"BZN|PT","02.04.2021 13:00 - 02.04.2021 14:00 (CET/CEST)","245","11","663","6","464","0","367"
"BZN|PT","02.04.2021 14:00 - 02.04.2021 15:00 (CET/CEST)","79","701","630","7","399","0","340"
"BZN|PT","02.04.2021 15:00 - 02.04.2021 16:00 (CET/CEST)","0","818","496","6","425","0","365"
"BZN|PT","02.04.2021 16:00 - 02.04.2021 17:00 (CET/CEST)","0","798","388","7","410","0","432"
"BZN|PT","02.04.2021 17:00 - 02.04.2021 18:00 (CET/CEST)","0","1054","316","7","384","0","522"
"BZN|PT","02.04.2021 18:00 - 02.04.2021 19:00 (CET/CEST)","4","352","904","8","269","0","692"
"BZN|PT","02.04.2021 19:00 - 02.04.2021 20:00 (CET/CEST)","568","10","1119","9","129","0","815"
"BZN|PT","02.04.2021 20:00 - 02.04.2021 21:00 (CET/CEST)","338","6","1128","91","20","0","802"
"BZN|PT","02.04.2021 21:00 - 02.04.2021 22:00 (CET/CEST)","895","2","1280","160","0","0","854"
"BZN|PT","02.04.2021 22:00 - 02.04.2021 23:00 (CET/CEST)","515","2","1264","71","0","0","876"
"BZN|PT","02.04.2021 23:00 - 03.04.2021 00:00 (CET/CEST)","776","1","1403","9","0","0","811"
"BZN|PT","03.04.2021 00:00 - 03.04.2021 01:00 (CET/CEST)","1126","1","1256","89","0","0","766"
"BZN|PT","03.04.2021 01:00 - 03.04.2021 02:00 (CET/CEST)","129","3","719","9","0","0","763"
"BZN|PT","03.04.2021 02:00 - 03.04.2021 03:00 (CET/CEST)","0","86","442","9","0","0","744"
"BZN|PT","03.04.2021 03:00 - 03.04.2021 04:00 (CET/CEST)","0","140","440","9","0","0","686"
"BZN|PT","03.04.2021 04:00 - 03.04.2021 05:00 (CET/CEST)","0","539","447","8","0","0","589"
"BZN|PT","03.04.2021 05:00 - 03.04.2021 06:00 (CET/CEST)","0","824","436","8","0","0","648"
"BZN|PT","03.04.2021 06:00 - 03.04.2021 07:00 (CET/CEST)","2","32","481","8","0","0","884"
"BZN|PT","03.04.2021 07:00 - 03.04.2021 08:00 (CET/CEST)","99","89","823","8","0","0","1208"
"BZN|PT","03.04.2021 08:00 - 03.04.2021 09:00 (CET/CEST)","654","2","938","18","9","0","1410"
"BZN|PT","03.04.2021 09:00 - 03.04.2021 10:00 (CET/CEST)","165","7","910","18","88","0","1564"
"BZN|PT","03.04.2021 10:00 - 03.04.2021 11:00 (CET/CEST)","23","87","715","8","201","0","1352"
"BZN|PT","03.04.2021 11:00 - 03.04.2021 12:00 (CET/CEST)","0","1202","347","7","367","0","1207"
"BZN|PT","03.04.2021 12:00 - 03.04.2021 13:00 (CET/CEST)","0","1899","291","7","462","0","1294"
"BZN|PT","03.04.2021 13:00 - 03.04.2021 14:00 (CET/CEST)","0","1711","279","7","544","0","1214"
"BZN|PT","03.04.2021 14:00 - 03.04.2021 15:00 (CET/CEST)","0","1760","248","7","571","0","1110"
"BZN|PT","03.04.2021 15:00 - 03.04.2021 16:00 (CET/CEST)","0","1782","243","7","561","0","968"
"BZN|PT","03.04.2021 16:00 - 03.04.2021 17:00 (CET/CEST)","0","1949","304","7","550","0","849"
"BZN|PT","03.04.2021 17:00 - 03.04.2021 18:00 (CET/CEST)","0","1887","297","7","495","0","752"
"BZN|PT","03.04.2021 18:00 - 03.04.2021 19:00 (CET/CEST)","0","1456","307","7","357","0","777"
"BZN|PT","03.04.2021 19:00 - 03.04.2021 20:00 (CET/CEST)","18","297","636","39","195","0","811"
"BZN|PT","03.04.2021 20:00 - 03.04.2021 21:00 (CET/CEST)","1376","1","693","70","30","0","792"
"BZN|PT","03.04.2021 21:00 - 03.04.2021 22:00 (CET/CEST)","1888","0","713","129","0","0","726"
"BZN|PT","03.04.2021 22:00 - 03.04.2021 23:00 (CET/CEST)","1617","1","695","80","0","0","692"
"BZN|PT","03.04.2021 23:00 - 04.04.2021 00:00 (CET/CEST)","1336","1","681","70","0","0","890"
"BZN|PT","04.04.2021 00:00 - 04.04.2021 01:00 (CET/CEST)","381","3","548","59","0","0","1258"
"BZN|PT","04.04.2021 01:00 - 04.04.2021 02:00 (CET/CEST)","13","780","383","8","0","0","1532"
"BZN|PT","04.04.2021 02:00 - 04.04.2021 03:00 (CET/CEST)","0","1125","161","8","0","0","1692"
"BZN|PT","04.04.2021 03:00 - 04.04.2021 04:00 (CET/CEST)","0","1340","134","8","0","0","1600"
"BZN|PT","04.04.2021 04:00 - 04.04.2021 05:00 (CET/CEST)","0","1421","137","7","0","0","1534"
"BZN|PT","04.04.2021 05:00 - 04.04.2021 06:00 (CET/CEST)","0","899","326","8","0","0","1601"
"BZN|PT","04.04.2021 06:00 - 04.04.2021 07:00 (CET/CEST)","0","671","372","8","0","0","1696"
"BZN|PT","04.04.2021 07:00 - 04.04.2021 08:00 (CET/CEST)","0","529","339","18","0","0","1825"
"BZN|PT","04.04.2021 08:00 - 04.04.2021 09:00 (CET/CEST)","0","542","350","18","7","0","1934"
"BZN|PT","04.04.2021 09:00 - 04.04.2021 10:00 (CET/CEST)","0","611","401","8","77","0","1967"
"BZN|PT","04.04.2021 10:00 - 04.04.2021 11:00 (CET/CEST)","0","1507","430","7","205","0","1736"
"BZN|PT","04.04.2021 11:00 - 04.04.2021 12:00 (CET/CEST)","0","1318","408","7","355","0","1605"
"BZN|PT","04.04.2021 12:00 - 04.04.2021 13:00 (CET/CEST)","0","1736","351","7","553","0","1500"
"BZN|PT","04.04.2021 13:00 - 04.04.2021 14:00 (CET/CEST)","0","1608","365","7","660","0","1201"
"BZN|PT","04.04.2021 14:00 - 04.04.2021 15:00 (CET/CEST)","0","1751","399","7","699","0","920"
"BZN|PT","04.04.2021 15:00 - 04.04.2021 16:00 (CET/CEST)","0","2198","280","7","707","0","723"
"BZN|PT","04.04.2021 16:00 - 04.04.2021 17:00 (CET/CEST)","0","2020","241","7","674","0","546"
"BZN|PT","04.04.2021 17:00 - 04.04.2021 18:00 (CET/CEST)","0","2018","205","7","579","0","463"
"BZN|PT","04.04.2021 18:00 - 04.04.2021 19:00 (CET/CEST)","0","1664","243","8","429","0","357"
"BZN|PT","04.04.2021 19:00 - 04.04.2021 20:00 (CET/CEST)","138","208","490","70","218","0","320"
"BZN|PT","04.04.2021 20:00 - 04.04.2021 21:00 (CET/CEST)","1338","8","880","79","34","0","335"
"BZN|PT","04.04.2021 21:00 - 04.04.2021 22:00 (CET/CEST)","1867","3","1281","130","0","0","388"
"BZN|PT","04.04.2021 22:00 - 04.04.2021 23:00 (CET/CEST)","825","3","1400","75","0","0","463"
"BZN|PT","04.04.2021 23:00 - 05.04.2021 00:00 (CET/CEST)","26","6","1136","10","0","0","456"
"BZN|PT","05.04.2021 00:00 - 05.04.2021 01:00 (CET/CEST)","237","5","1104","8","0","0","478"
"BZN|PT","05.04.2021 01:00 - 05.04.2021 02:00 (CET/CEST)","0","27","810","8","0","0","544"
"BZN|PT","05.04.2021 02:00 - 05.04.2021 03:00 (CET/CEST)","0","562","436","7","0","0","716"
"BZN|PT","05.04.2021 03:00 - 05.04.2021 04:00 (CET/CEST)","0","558","446","9","0","0","824"
"BZN|PT","05.04.2021 04:00 - 05.04.2021 05:00 (CET/CEST)","0","707","497","7","0","0","881"
"BZN|PT","05.04.2021 05:00 - 05.04.2021 06:00 (CET/CEST)","0","242","542","7","0","0","824"
"BZN|PT","05.04.2021 06:00 - 05.04.2021 07:00 (CET/CEST)","0","15","964","7","0","0","709"
"BZN|PT","05.04.2021 07:00 - 05.04.2021 08:00 (CET/CEST)","171","12","1199","16","0","0","710"
"BZN|PT","05.04.2021 08:00 - 05.04.2021 09:00 (CET/CEST)","929","4","1277","17","11","0","744"
"BZN|PT","05.04.2021 09:00 - 05.04.2021 10:00 (CET/CEST)","1326","1","1333","38","99","0","715"
"BZN|PT","05.04.2021 10:00 - 05.04.2021 11:00 (CET/CEST)","972","1","1354","40","227","0","499"
"BZN|PT","05.04.2021 11:00 - 05.04.2021 12:00 (CET/CEST)","1089","3","1292","62","396","0","344"
"BZN|PT","05.04.2021 12:00 - 05.04.2021 13:00 (CET/CEST)","575","9","1161","31","570","0","272"
"BZN|PT","05.04.2021 13:00 - 05.04.2021 14:00 (CET/CEST)","406","9","998","31","699","0","184"
"BZN|PT","05.04.2021 14:00 - 05.04.2021 15:00 (CET/CEST)","0","81","736","11","694","0","124"
"BZN|PT","05.04.2021 15:00 - 05.04.2021 16:00 (CET/CEST)","1","239","425","7","676","0","97"
"BZN|PT","05.04.2021 16:00 - 05.04.2021 17:00 (CET/CEST)","0","910","389","7","649","0","148"
"BZN|PT","05.04.2021 17:00 - 05.04.2021 18:00 (CET/CEST)","0","850","229","7","565","0","231"
"BZN|PT","05.04.2021 18:00 - 05.04.2021 19:00 (CET/CEST)","7","287","493","8","418","0","375"
"BZN|PT","05.04.2021 19:00 - 05.04.2021 20:00 (CET/CEST)","745","18","811","30","214","0","483"
"BZN|PT","05.04.2021 20:00 - 05.04.2021 21:00 (CET/CEST)","1859","0","1220","154","35","0","462"
"BZN|PT","05.04.2021 21:00 - 05.04.2021 22:00 (CET/CEST)","2242","0","1473","236","0","0","446"
"BZN|PT","05.04.2021 22:00 - 05.04.2021 23:00 (CET/CEST)","2171","0","1544","585","0","0","373"
"BZN|PT","05.04.2021 23:00 - 06.04.2021 00:00 (CET/CEST)","1514","1","1364","252","0","0","316"
"BZN|PT","06.04.2021 00:00 - 06.04.2021 01:00 (CET/CEST)","1234","9","1136","147","0","0","264"
"BZN|PT","06.04.2021 01:00 - 06.04.2021 02:00 (CET/CEST)","70","47","819","29","0","0","202"
"BZN|PT","06.04.2021 02:00 - 06.04.2021 03:00 (CET/CEST)","0","60","579","7","0","0","185"
"BZN|PT","06.04.2021 03:00 - 06.04.2021 04:00 (CET/CEST)","0","11","419","7","0","0","185"
"BZN|PT","06.04.2021 04:00 - 06.04.2021 05:00 (CET/CEST)","0","280","443","7","0","0","188"
"BZN|PT","06.04.2021 05:00 - 06.04.2021 06:00 (CET/CEST)","27","22","481","14","0","0","168"
"BZN|PT","06.04.2021 06:00 - 06.04.2021 07:00 (CET/CEST)","992","9","772","377","0","0","164"
"BZN|PT","06.04.2021 07:00 - 06.04.2021 08:00 (CET/CEST)","1563","2","905","776","0","0","161"
"BZN|PT","06.04.2021 08:00 - 06.04.2021 09:00 (CET/CEST)","1521","0","1060","839","19","0","140"
"BZN|PT","06.04.2021 09:00 - 06.04.2021 10:00 (CET/CEST)","1279","1","1186","458","171","0","119"
"BZN|PT","06.04.2021 10:00 - 06.04.2021 11:00 (CET/CEST)","1253","1","1212","111","387","0","69"
"BZN|PT","06.04.2021 11:00 - 06.04.2021 12:00 (CET/CEST)","555","2","1336","53","555","0","44"
"BZN|PT","06.04.2021 12:00 - 06.04.2021 13:00 (CET/CEST)","400","2","1036","33","655","0","74"
"BZN|PT","06.04.2021 13:00 - 06.04.2021 14:00 (CET/CEST)","8","30","942","8","655","0","159"
"BZN|PT","06.04.2021 14:00 - 06.04.2021 15:00 (CET/CEST)","0","732","709","8","651","0","276"
"BZN|PT","06.04.2021 15:00 - 06.04.2021 16:00 (CET/CEST)","0","737","725","8","616","0","420"
"BZN|PT","06.04.2021 16:00 - 06.04.2021 17:00 (CET/CEST)","0","731","674","8","581","0","592"
"BZN|PT","06.04.2021 17:00 - 06.04.2021 18:00 (CET/CEST)","0","520","684","8","477","0","695"
"BZN|PT","06.04.2021 18:00 - 06.04.2021 19:00 (CET/CEST)","22","14","749","9","334","0","729"
"BZN|PT","06.04.2021 19:00 - 06.04.2021 20:00 (CET/CEST)","736","1","1083","121","197","0","767"
"BZN|PT","06.04.2021 20:00 - 06.04.2021 21:00 (CET/CEST)","1179","1","1515","396","35","0","774"
"BZN|PT","06.04.2021 21:00 - 06.04.2021 22:00 (CET/CEST)","1820","0","1750","995","0","0","717"
"BZN|PT","06.04.2021 22:00 - 06.04.2021 23:00 (CET/CEST)","1268","1","1541","172","0","0","618"
"BZN|PT","06.04.2021 23:00 - 07.04.2021 00:00 (CET/CEST)","613","4","1282","93","0","0","494"
"BZN|PT","07.04.2021 00:00 - 07.04.2021 01:00 (CET/CEST)","24","392","962","32","0","0","474"
"BZN|PT","07.04.2021 01:00 - 07.04.2021 02:00 (CET/CEST)","0","420","749","9","0","0","526"
"BZN|PT","07.04.2021 02:00 - 07.04.2021 03:00 (CET/CEST)","0","422","413","9","0","0","888"
"BZN|PT","07.04.2021 03:00 - 07.04.2021 04:00 (CET/CEST)","0","509","302","8","0","0","1290"
"BZN|PT","07.04.2021 04:00 - 07.04.2021 05:00 (CET/CEST)","0","499","201","8","0","0","1538"
"BZN|PT","07.04.2021 05:00 - 07.04.2021 06:00 (CET/CEST)","0","367","201","8","0","0","1770"
"BZN|PT","07.04.2021 06:00 - 07.04.2021 07:00 (CET/CEST)","0","482","316","8","0","0","1986"
"BZN|PT","07.04.2021 07:00 - 07.04.2021 08:00 (CET/CEST)","2","262","576","21","0","0","2169"
"BZN|PT","07.04.2021 08:00 - 07.04.2021 09:00 (CET/CEST)","82","29","1366","42","22","0","2276"
"BZN|PT","07.04.2021 09:00 - 07.04.2021 10:00 (CET/CEST)","0","8","1373","34","155","0","2257"
"BZN|PT","07.04.2021 10:00 - 07.04.2021 11:00 (CET/CEST)","0","8","952","10","355","0","2127"
"BZN|PT","07.04.2021 11:00 - 07.04.2021 12:00 (CET/CEST)","0","6","801","8","516","0","1906"
"BZN|PT","07.04.2021 12:00 - 07.04.2021 13:00 (CET/CEST)","0","6","1160","8","593","0","1556"
"BZN|PT","07.04.2021 13:00 - 07.04.2021 14:00 (CET/CEST)","0","5","1039","9","649","0","1168"
"BZN|PT","07.04.2021 14:00 - 07.04.2021 15:00 (CET/CEST)","0","5","818","8","677","0","873"
"BZN|PT","07.04.2021 15:00 - 07.04.2021 16:00 (CET/CEST)","0","5","1069","8","665","0","662"
"BZN|PT","07.04.2021 16:00 - 07.04.2021 17:00 (CET/CEST)","0","90","521","9","610","0","448"
"BZN|PT","07.04.2021 17:00 - 07.04.2021 18:00 (CET/CEST)","0","5","589","8","533","0","370"
"BZN|PT","07.04.2021 18:00 - 07.04.2021 19:00 (CET/CEST)","0","5","1491","43","402","0","335"
"BZN|PT","07.04.2021 19:00 - 07.04.2021 20:00 (CET/CEST)","281","4","1872","115","188","0","293"
"BZN|PT","07.04.2021 20:00 - 07.04.2021 21:00 (CET/CEST)","1274","3","2137","884","32","0","273"
"BZN|PT","07.04.2021 21:00 - 07.04.2021 22:00 (CET/CEST)","1981","0","2176","1191","0","0","329"
"BZN|PT","07.04.2021 22:00 - 07.04.2021 23:00 (CET/CEST)","1011","2","2166","840","0","0","425"
"BZN|PT","07.04.2021 23:00 - 08.04.2021 00:00 (CET/CEST)","372","6","1910","189","0","0","524"
"BZN|PT","08.04.2021 00:00 - 08.04.2021 01:00 (CET/CEST)","379","6","1831","77","0","0","548"
"BZN|PT","08.04.2021 01:00 - 08.04.2021 02:00 (CET/CEST)","28","7","1117","32","0","0","621"
"BZN|PT","08.04.2021 02:00 - 08.04.2021 03:00 (CET/CEST)","0","7","1010","18","0","0","639"
"BZN|PT","08.04.2021 03:00 - 08.04.2021 04:00 (CET/CEST)","0","7","837","9","0","0","627"
