"Area","MTU","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"BZN|PT","24.07.2017 18:00 - 24.07.2017 19:00 (CET/CEST)","0","1001","27","0","251","n/e","2365"
"BZN|PT","24.07.2017 19:00 - 24.07.2017 20:00 (CET/CEST)","0","771","32","0","166","n/e","2400"
"BZN|PT","24.07.2017 20:00 - 24.07.2017 21:00 (CET/CEST)","88","124","37","9","64","n/e","2385"
"BZN|PT","24.07.2017 21:00 - 24.07.2017 22:00 (CET/CEST)","180","3","78","65","6","n/e","2217"
"BZN|PT","24.07.2017 22:00 - 24.07.2017 23:00 (CET/CEST)","313","3","277","81","0","n/e","2231"
"BZN|PT","24.07.2017 23:00 - 25.07.2017 00:00 (CET/CEST)","11","3","25","0","0","n/e","2121"
"BZN|PT","25.07.2017 00:00 - 25.07.2017 01:00 (CET/CEST)","0","9","15","0","0","n/e","2075"
"BZN|PT","25.07.2017 01:00 - 25.07.2017 02:00 (CET/CEST)","0","482","14","0","0","n/e","2185"
"BZN|PT","25.07.2017 02:00 - 25.07.2017 03:00 (CET/CEST)","0","748","16","0","0","n/e","2363"
"BZN|PT","25.07.2017 03:00 - 25.07.2017 04:00 (CET/CEST)","0","794","17","0","0","n/e","2520"
"BZN|PT","25.07.2017 04:00 - 25.07.2017 05:00 (CET/CEST)","0","1013","15","0","0","n/e","2628"
"BZN|PT","25.07.2017 05:00 - 25.07.2017 06:00 (CET/CEST)","0","795","15","0","0","n/e","2487"
"BZN|PT","25.07.2017 06:00 - 25.07.2017 07:00 (CET/CEST)","0","380","14","0","0","n/e","2418"
"BZN|PT","25.07.2017 07:00 - 25.07.2017 08:00 (CET/CEST)","6","3","13","0","1","n/e","2373"
"BZN|PT","25.07.2017 08:00 - 25.07.2017 09:00 (CET/CEST)","158","3","136","146","31","n/e","2156"
"BZN|PT","25.07.2017 09:00 - 25.07.2017 10:00 (CET/CEST)","435","2","277","241","116","n/e","1759"
"BZN|PT","25.07.2017 10:00 - 25.07.2017 11:00 (CET/CEST)","628","2","371","313","195","n/e","1219"
"BZN|PT","25.07.2017 11:00 - 25.07.2017 12:00 (CET/CEST)","439","3","314","329","268","n/e","779"
"BZN|PT","25.07.2017 12:00 - 25.07.2017 13:00 (CET/CEST)","1010","1","384","521","312","n/e","585"
"BZN|PT","25.07.2017 13:00 - 25.07.2017 14:00 (CET/CEST)","971","1","435","577","344","n/e","576"
"BZN|PT","25.07.2017 14:00 - 25.07.2017 15:00 (CET/CEST)","610","3","379","432","353","n/e","685"
"BZN|PT","25.07.2017 15:00 - 25.07.2017 16:00 (CET/CEST)","780","2","435","227","343","n/e","818"
"BZN|PT","25.07.2017 16:00 - 25.07.2017 17:00 (CET/CEST)","800","2","432","232","321","n/e","996"
"BZN|PT","25.07.2017 17:00 - 25.07.2017 18:00 (CET/CEST)","434","3","376","253","285","n/e","1155"
"BZN|PT","25.07.2017 18:00 - 25.07.2017 19:00 (CET/CEST)","10","3","177","229","230","n/e","1324"
"BZN|PT","25.07.2017 19:00 - 25.07.2017 20:00 (CET/CEST)","6","3","206","230","150","n/e","1473"
"BZN|PT","25.07.2017 20:00 - 25.07.2017 21:00 (CET/CEST)","219","3","103","350","50","n/e","1645"
"BZN|PT","25.07.2017 21:00 - 25.07.2017 22:00 (CET/CEST)","747","2","293","619","4","n/e","1684"
"BZN|PT","25.07.2017 22:00 - 25.07.2017 23:00 (CET/CEST)","773","2","371","608","0","n/e","1717"
"BZN|PT","25.07.2017 23:00 - 26.07.2017 00:00 (CET/CEST)","114","3","125","34","0","n/e","1623"
"BZN|PT","26.07.2017 00:00 - 26.07.2017 01:00 (CET/CEST)","861","2","146","323","0","n/e","1468"
"BZN|PT","26.07.2017 01:00 - 26.07.2017 02:00 (CET/CEST)","684","2","55","165","0","n/e","1359"
"BZN|PT","26.07.2017 02:00 - 26.07.2017 03:00 (CET/CEST)","196","3","16","11","0","n/e","1295"
"BZN|PT","26.07.2017 03:00 - 26.07.2017 04:00 (CET/CEST)","199","3","15","11","0","n/e","1198"
"BZN|PT","26.07.2017 04:00 - 26.07.2017 05:00 (CET/CEST)","68","3","14","11","0","n/e","1141"
"BZN|PT","26.07.2017 05:00 - 26.07.2017 06:00 (CET/CEST)","75","3","15","12","0","n/e","1015"
"BZN|PT","26.07.2017 06:00 - 26.07.2017 07:00 (CET/CEST)","659","2","14","205","0","n/e","876"
"BZN|PT","26.07.2017 07:00 - 26.07.2017 08:00 (CET/CEST)","751","2","79","504","1","n/e","751"
"BZN|PT","26.07.2017 08:00 - 26.07.2017 09:00 (CET/CEST)","726","2","191","504","39","n/e","607"
"BZN|PT","26.07.2017 09:00 - 26.07.2017 10:00 (CET/CEST)","1007","2","378","583","127","n/e","397"
"BZN|PT","26.07.2017 10:00 - 26.07.2017 11:00 (CET/CEST)","877","2","520","557","200","n/e","261"
"BZN|PT","26.07.2017 11:00 - 26.07.2017 12:00 (CET/CEST)","750","2","560","666","269","n/e","213"
"BZN|PT","26.07.2017 12:00 - 26.07.2017 13:00 (CET/CEST)","1001","2","725","704","313","n/e","228"
"BZN|PT","26.07.2017 13:00 - 26.07.2017 14:00 (CET/CEST)","719","2","708","695","340","n/e","346"
"BZN|PT","26.07.2017 14:00 - 26.07.2017 15:00 (CET/CEST)","624","2","588","666","348","n/e","470"
"BZN|PT","26.07.2017 15:00 - 26.07.2017 16:00 (CET/CEST)","769","2","676","623","343","n/e","651"
"BZN|PT","26.07.2017 16:00 - 26.07.2017 17:00 (CET/CEST)","893","2","620","548","321","n/e","921"
"BZN|PT","26.07.2017 17:00 - 26.07.2017 18:00 (CET/CEST)","891","2","358","377","283","n/e","1241"
"BZN|PT","26.07.2017 18:00 - 26.07.2017 19:00 (CET/CEST)","978","2","326","369","226","n/e","1543"
"BZN|PT","26.07.2017 19:00 - 26.07.2017 20:00 (CET/CEST)","973","2","325","589","143","n/e","1726"
"BZN|PT","26.07.2017 20:00 - 26.07.2017 21:00 (CET/CEST)","913","2","499","596","56","n/e","1751"
"BZN|PT","26.07.2017 21:00 - 26.07.2017 22:00 (CET/CEST)","1148","2","611","689","6","n/e","1662"
"BZN|PT","26.07.2017 22:00 - 26.07.2017 23:00 (CET/CEST)","1199","2","624","647","0","n/e","1652"
"BZN|PT","26.07.2017 23:00 - 27.07.2017 00:00 (CET/CEST)","786","3","511","500","0","n/e","1619"
"BZN|PT","27.07.2017 00:00 - 27.07.2017 01:00 (CET/CEST)","484","3","384","467","0","n/e","1512"
"BZN|PT","27.07.2017 01:00 - 27.07.2017 02:00 (CET/CEST)","229","3","15","382","0","n/e","1438"
"BZN|PT","27.07.2017 02:00 - 27.07.2017 03:00 (CET/CEST)","130","3","14","34","0","n/e","1350"
"BZN|PT","27.07.2017 03:00 - 27.07.2017 04:00 (CET/CEST)","139","3","15","16","0","n/e","1358"
"BZN|PT","27.07.2017 04:00 - 27.07.2017 05:00 (CET/CEST)","1","3","15","19","0","n/e","1309"
"BZN|PT","27.07.2017 05:00 - 27.07.2017 06:00 (CET/CEST)","4","3","16","21","0","n/e","1259"
"BZN|PT","27.07.2017 06:00 - 27.07.2017 07:00 (CET/CEST)","128","3","17","142","0","n/e","1201"
"BZN|PT","27.07.2017 07:00 - 27.07.2017 08:00 (CET/CEST)","256","2","75","450","1","n/e","1139"
"BZN|PT","27.07.2017 08:00 - 27.07.2017 09:00 (CET/CEST)","325","3","282","567","32","n/e","1029"
"BZN|PT","27.07.2017 09:00 - 27.07.2017 10:00 (CET/CEST)","549","3","804","694","128","n/e","895"
"BZN|PT","27.07.2017 10:00 - 27.07.2017 11:00 (CET/CEST)","444","3","782","699","214","n/e","746"
"BZN|PT","27.07.2017 11:00 - 27.07.2017 12:00 (CET/CEST)","461","3","726","648","287","n/e","647"
"BZN|PT","27.07.2017 12:00 - 27.07.2017 13:00 (CET/CEST)","482","3","747","923","337","n/e","556"
"BZN|PT","27.07.2017 13:00 - 27.07.2017 14:00 (CET/CEST)","499","3","762","674","365","n/e","542"
"BZN|PT","27.07.2017 14:00 - 27.07.2017 15:00 (CET/CEST)","365","2","514","537","371","n/e","713"
"BZN|PT","27.07.2017 15:00 - 27.07.2017 16:00 (CET/CEST)","252","3","393","535","366","n/e","986"
"BZN|PT","27.07.2017 16:00 - 27.07.2017 17:00 (CET/CEST)","165","3","173","426","348","n/e","1246"
"BZN|PT","27.07.2017 17:00 - 27.07.2017 18:00 (CET/CEST)","231","3","178","247","312","n/e","1563"
"BZN|PT","27.07.2017 18:00 - 27.07.2017 19:00 (CET/CEST)","238","3","112","182","255","n/e","1712"
"BZN|PT","27.07.2017 19:00 - 27.07.2017 20:00 (CET/CEST)","153","3","84","179","171","n/e","1866"
"BZN|PT","27.07.2017 20:00 - 27.07.2017 21:00 (CET/CEST)","149","3","80","306","68","n/e","1959"
"BZN|PT","27.07.2017 21:00 - 27.07.2017 22:00 (CET/CEST)","299","2","70","547","7","n/e","2038"
"BZN|PT","27.07.2017 22:00 - 27.07.2017 23:00 (CET/CEST)","216","3","72","233","0","n/e","2149"
"BZN|PT","27.07.2017 23:00 - 28.07.2017 00:00 (CET/CEST)","90","3","44","112","0","n/e","2358"
"BZN|PT","28.07.2017 00:00 - 28.07.2017 01:00 (CET/CEST)","182","3","16","83","0","n/e","2359"
"BZN|PT","28.07.2017 01:00 - 28.07.2017 02:00 (CET/CEST)","5","3","14","277","0","n/e","2265"
"BZN|PT","28.07.2017 02:00 - 28.07.2017 03:00 (CET/CEST)","0","3","13","92","0","n/e","2212"
"BZN|PT","28.07.2017 03:00 - 28.07.2017 04:00 (CET/CEST)","0","3","14","18","0","n/e","2130"
"BZN|PT","28.07.2017 04:00 - 28.07.2017 05:00 (CET/CEST)","0","60","13","0","0","n/e","2166"
"BZN|PT","28.07.2017 05:00 - 28.07.2017 06:00 (CET/CEST)","0","91","14","0","0","n/e","2122"
"BZN|PT","28.07.2017 06:00 - 28.07.2017 07:00 (CET/CEST)","0","3","13","1","0","n/e","1993"
"BZN|PT","28.07.2017 07:00 - 28.07.2017 08:00 (CET/CEST)","32","3","12","125","1","n/e","1878"
"BZN|PT","28.07.2017 08:00 - 28.07.2017 09:00 (CET/CEST)","141","3","107","288","34","n/e","1611"
"BZN|PT","28.07.2017 09:00 - 28.07.2017 10:00 (CET/CEST)","193","3","553","602","127","n/e","1173"
"BZN|PT","28.07.2017 10:00 - 28.07.2017 11:00 (CET/CEST)","226","3","668","612","230","n/e","804"
"BZN|PT","28.07.2017 11:00 - 28.07.2017 12:00 (CET/CEST)","471","2","727","726","301","n/e","593"
"BZN|PT","28.07.2017 12:00 - 28.07.2017 13:00 (CET/CEST)","623","2","754","920","340","n/e","426"
"BZN|PT","28.07.2017 13:00 - 28.07.2017 14:00 (CET/CEST)","598","2","717","1005","363","n/e","457"
"BZN|PT","28.07.2017 14:00 - 28.07.2017 15:00 (CET/CEST)","432","3","613","652","368","n/e","549"
"BZN|PT","28.07.2017 15:00 - 28.07.2017 16:00 (CET/CEST)","207","386","622","563","361","n/e","736"
"BZN|PT","28.07.2017 16:00 - 28.07.2017 17:00 (CET/CEST)","244","3","325","470","343","n/e","1023"
"BZN|PT","28.07.2017 17:00 - 28.07.2017 18:00 (CET/CEST)","180","3","130","323","309","n/e","1503"
"BZN|PT","28.07.2017 18:00 - 28.07.2017 19:00 (CET/CEST)","42","48","32","153","253","n/e","1942"
"BZN|PT","28.07.2017 19:00 - 28.07.2017 20:00 (CET/CEST)","0","167","45","125","169","n/e","2302"
"BZN|PT","28.07.2017 20:00 - 28.07.2017 21:00 (CET/CEST)","23","128","42","127","66","n/e","2395"
"BZN|PT","28.07.2017 21:00 - 28.07.2017 22:00 (CET/CEST)","332","52","68","210","6","n/e","2433"
"BZN|PT","28.07.2017 22:00 - 28.07.2017 23:00 (CET/CEST)","141","3","67","85","0","n/e","2402"
"BZN|PT","28.07.2017 23:00 - 29.07.2017 00:00 (CET/CEST)","63","3","29","98","0","n/e","2239"
"BZN|PT","29.07.2017 00:00 - 29.07.2017 01:00 (CET/CEST)","241","3","215","360","0","n/e","2123"
"BZN|PT","29.07.2017 01:00 - 29.07.2017 02:00 (CET/CEST)","103","3","50","74","0","n/e","1904"
"BZN|PT","29.07.2017 02:00 - 29.07.2017 03:00 (CET/CEST)","74","3","14","77","0","n/e","1638"
"BZN|PT","29.07.2017 03:00 - 29.07.2017 04:00 (CET/CEST)","40","3","16","52","0","n/e","1484"
"BZN|PT","29.07.2017 04:00 - 29.07.2017 05:00 (CET/CEST)","69","3","16","71","0","n/e","1461"
"BZN|PT","29.07.2017 05:00 - 29.07.2017 06:00 (CET/CEST)","112","3","16","114","0","n/e","1412"
"BZN|PT","29.07.2017 06:00 - 29.07.2017 07:00 (CET/CEST)","24","3","14","5","0","n/e","1493"
"BZN|PT","29.07.2017 07:00 - 29.07.2017 08:00 (CET/CEST)","0","3","13","0","2","n/e","1499"
"BZN|PT","29.07.2017 08:00 - 29.07.2017 09:00 (CET/CEST)","61","3","13","30","40","n/e","1240"
"BZN|PT","29.07.2017 09:00 - 29.07.2017 10:00 (CET/CEST)","187","3","132","216","123","n/e","847"
"BZN|PT","29.07.2017 10:00 - 29.07.2017 11:00 (CET/CEST)","272","3","179","293","202","n/e","528"
"BZN|PT","29.07.2017 11:00 - 29.07.2017 12:00 (CET/CEST)","408","3","254","314","268","n/e","272"
"BZN|PT","29.07.2017 12:00 - 29.07.2017 13:00 (CET/CEST)","241","3","257","320","309","n/e","215"
"BZN|PT","29.07.2017 13:00 - 29.07.2017 14:00 (CET/CEST)","128","3","322","313","335","n/e","298"
"BZN|PT","29.07.2017 14:00 - 29.07.2017 15:00 (CET/CEST)","43","3","283","177","349","n/e","451"
"BZN|PT","29.07.2017 15:00 - 29.07.2017 16:00 (CET/CEST)","0","3","131","103","344","n/e","638"
"BZN|PT","29.07.2017 16:00 - 29.07.2017 17:00 (CET/CEST)","1","3","99","101","322","n/e","968"
"BZN|PT","29.07.2017 17:00 - 29.07.2017 18:00 (CET/CEST)","30","16","24","100","280","n/e","1312"
"BZN|PT","29.07.2017 18:00 - 29.07.2017 19:00 (CET/CEST)","63","3","22","100","222","n/e","1611"
"BZN|PT","29.07.2017 19:00 - 29.07.2017 20:00 (CET/CEST)","191","3","23","100","141","n/e","1846"
"BZN|PT","29.07.2017 20:00 - 29.07.2017 21:00 (CET/CEST)","72","3","87","107","54","n/e","2072"
"BZN|PT","29.07.2017 21:00 - 29.07.2017 22:00 (CET/CEST)","15","3","122","106","4","n/e","2008"
"BZN|PT","29.07.2017 22:00 - 29.07.2017 23:00 (CET/CEST)","166","3","391","218","0","n/e","1835"
"BZN|PT","29.07.2017 23:00 - 30.07.2017 00:00 (CET/CEST)","130","3","263","240","0","n/e","1761"
"BZN|PT","30.07.2017 00:00 - 30.07.2017 01:00 (CET/CEST)","0","3","23","19","0","n/e","1644"
"BZN|PT","30.07.2017 01:00 - 30.07.2017 02:00 (CET/CEST)","0","3","13","32","0","n/e","1612"
"BZN|PT","30.07.2017 02:00 - 30.07.2017 03:00 (CET/CEST)","0","5","14","2","0","n/e","1732"
"BZN|PT","30.07.2017 03:00 - 30.07.2017 04:00 (CET/CEST)","0","94","15","0","0","n/e","1796"
"BZN|PT","30.07.2017 04:00 - 30.07.2017 05:00 (CET/CEST)","0","371","16","0","0","n/e","1705"
"BZN|PT","30.07.2017 05:00 - 30.07.2017 06:00 (CET/CEST)","0","371","16","0","0","n/e","1750"
"BZN|PT","30.07.2017 06:00 - 30.07.2017 07:00 (CET/CEST)","0","370","68","0","0","n/e","1708"
"BZN|PT","30.07.2017 07:00 - 30.07.2017 08:00 (CET/CEST)","0","371","98","0","1","n/e","1556"
"BZN|PT","30.07.2017 08:00 - 30.07.2017 09:00 (CET/CEST)","0","270","98","0","36","n/e","1243"
"BZN|PT","30.07.2017 09:00 - 30.07.2017 10:00 (CET/CEST)","0","207","142","11","126","n/e","1036"
"BZN|PT","30.07.2017 10:00 - 30.07.2017 11:00 (CET/CEST)","0","59","233","41","198","n/e","778"
"BZN|PT","30.07.2017 11:00 - 30.07.2017 12:00 (CET/CEST)","0","10","301","116","266","n/e","475"
"BZN|PT","30.07.2017 12:00 - 30.07.2017 13:00 (CET/CEST)","0","10","408","146","318","n/e","528"
"BZN|PT","30.07.2017 13:00 - 30.07.2017 14:00 (CET/CEST)","16","9","471","150","344","n/e","839"
"BZN|PT","30.07.2017 14:00 - 30.07.2017 15:00 (CET/CEST)","0","88","279","117","358","n/e","1170"
"BZN|PT","30.07.2017 15:00 - 30.07.2017 16:00 (CET/CEST)","0","30","322","88","355","n/e","1247"
"BZN|PT","30.07.2017 16:00 - 30.07.2017 17:00 (CET/CEST)","33","314","202","17","336","n/e","1497"
"BZN|PT","30.07.2017 17:00 - 30.07.2017 18:00 (CET/CEST)","0","435","166","0","301","n/e","1793"
"BZN|PT","30.07.2017 18:00 - 30.07.2017 19:00 (CET/CEST)","0","329","118","0","241","n/e","2004"
"BZN|PT","30.07.2017 19:00 - 30.07.2017 20:00 (CET/CEST)","0","722","118","0","158","n/e","2025"
"BZN|PT","30.07.2017 20:00 - 30.07.2017 21:00 (CET/CEST)","10","12","136","68","57","n/e","1899"
"BZN|PT","30.07.2017 21:00 - 30.07.2017 22:00 (CET/CEST)","199","3","244","262","4","n/e","1918"
"BZN|PT","30.07.2017 22:00 - 30.07.2017 23:00 (CET/CEST)","261","2","517","508","0","n/e","2034"
"BZN|PT","30.07.2017 23:00 - 31.07.2017 00:00 (CET/CEST)","187","3","277","193","0","n/e","2102"
"BZN|PT","31.07.2017 00:00 - 31.07.2017 01:00 (CET/CEST)","6","4","24","1","0","n/e","2122"
"BZN|PT","31.07.2017 01:00 - 31.07.2017 02:00 (CET/CEST)","0","307","13","0","0","n/e","1831"
"BZN|PT","31.07.2017 02:00 - 31.07.2017 03:00 (CET/CEST)","0","510","13","0","0","n/e","1501"
"BZN|PT","31.07.2017 03:00 - 31.07.2017 04:00 (CET/CEST)","0","718","14","0","0","n/e","1283"
"BZN|PT","31.07.2017 04:00 - 31.07.2017 05:00 (CET/CEST)","0","699","15","0","0","n/e","1323"
"BZN|PT","31.07.2017 05:00 - 31.07.2017 06:00 (CET/CEST)","0","627","16","0","0","n/e","1606"
"BZN|PT","31.07.2017 06:00 - 31.07.2017 07:00 (CET/CEST)","0","1017","14","0","0","n/e","1650"
"BZN|PT","31.07.2017 07:00 - 31.07.2017 08:00 (CET/CEST)","0","76","15","1","1","n/e","1544"
"BZN|PT","31.07.2017 08:00 - 31.07.2017 09:00 (CET/CEST)","0","212","117","30","39","n/e","1554"
"BZN|PT","31.07.2017 09:00 - 31.07.2017 10:00 (CET/CEST)","145","46","323","96","133","n/e","1393"
"BZN|PT","31.07.2017 10:00 - 31.07.2017 11:00 (CET/CEST)","87","9","346","142","220","n/e","1137"
"BZN|PT","31.07.2017 11:00 - 31.07.2017 12:00 (CET/CEST)","155","9","360","126","281","n/e","828"
"BZN|PT","31.07.2017 12:00 - 31.07.2017 13:00 (CET/CEST)","450","10","475","203","292","n/e","564"
"BZN|PT","31.07.2017 13:00 - 31.07.2017 14:00 (CET/CEST)","457","8","514","350","301","n/e","389"
"BZN|PT","31.07.2017 14:00 - 31.07.2017 15:00 (CET/CEST)","200","3","284","238","293","n/e","441"
"BZN|PT","31.07.2017 15:00 - 31.07.2017 16:00 (CET/CEST)","16","3","93","131","270","n/e","657"
"BZN|PT","31.07.2017 16:00 - 31.07.2017 17:00 (CET/CEST)","0","3","18","85","240","n/e","927"
"BZN|PT","31.07.2017 17:00 - 31.07.2017 18:00 (CET/CEST)","0","3","96","30","170","n/e","1192"
"BZN|PT","31.07.2017 18:00 - 31.07.2017 19:00 (CET/CEST)","1","3","96","3","105","n/e","1446"
"BZN|PT","31.07.2017 19:00 - 31.07.2017 20:00 (CET/CEST)","66","73","18","2","67","n/e","1683"
"BZN|PT","31.07.2017 20:00 - 31.07.2017 21:00 (CET/CEST)","50","45","41","69","33","n/e","1821"
"BZN|PT","31.07.2017 21:00 - 31.07.2017 22:00 (CET/CEST)","27","3","264","186","4","n/e","1772"
"BZN|PT","31.07.2017 22:00 - 31.07.2017 23:00 (CET/CEST)","151","3","309","42","0","n/e","1644"
"BZN|PT","31.07.2017 23:00 - 01.08.2017 00:00 (CET/CEST)","198","3","187","47","0","n/e","1526"
"BZN|PT","01.08.2017 00:00 - 01.08.2017 01:00 (CET/CEST)","357","2","157","171","0","n/e","1489"
"BZN|PT","01.08.2017 01:00 - 01.08.2017 02:00 (CET/CEST)","199","3","24","104","0","n/e","1470"
"BZN|PT","01.08.2017 02:00 - 01.08.2017 03:00 (CET/CEST)","28","3","13","7","0","n/e","1562"
"BZN|PT","01.08.2017 03:00 - 01.08.2017 04:00 (CET/CEST)","0","46","14","0","0","n/e","1713"
"BZN|PT","01.08.2017 04:00 - 01.08.2017 05:00 (CET/CEST)","0","110","15","0","0","n/e","1700"
"BZN|PT","01.08.2017 05:00 - 01.08.2017 06:00 (CET/CEST)","0","3","16","1","0","n/e","1537"
"BZN|PT","01.08.2017 06:00 - 01.08.2017 07:00 (CET/CEST)","131","3","15","41","0","n/e","1525"
"BZN|PT","01.08.2017 07:00 - 01.08.2017 08:00 (CET/CEST)","22","3","202","42","0","n/e","1643"
"BZN|PT","01.08.2017 08:00 - 01.08.2017 09:00 (CET/CEST)","80","3","214","118","16","n/e","1485"
"BZN|PT","01.08.2017 09:00 - 01.08.2017 10:00 (CET/CEST)","434","3","415","540","96","n/e","1201"
"BZN|PT","01.08.2017 10:00 - 01.08.2017 11:00 (CET/CEST)","727","2","541","590","215","n/e","856"
"BZN|PT","01.08.2017 11:00 - 01.08.2017 12:00 (CET/CEST)","671","3","747","697","302","n/e","655"
"BZN|PT","01.08.2017 12:00 - 01.08.2017 13:00 (CET/CEST)","1045","1","773","613","342","n/e","633"
"BZN|PT","01.08.2017 13:00 - 01.08.2017 14:00 (CET/CEST)","985","1","799","474","367","n/e","652"
"BZN|PT","01.08.2017 14:00 - 01.08.2017 15:00 (CET/CEST)","589","3","762","503","372","n/e","705"
"BZN|PT","01.08.2017 15:00 - 01.08.2017 16:00 (CET/CEST)","334","3","639","153","365","n/e","823"
"BZN|PT","01.08.2017 16:00 - 01.08.2017 17:00 (CET/CEST)","256","3","605","123","348","n/e","1027"
"BZN|PT","01.08.2017 17:00 - 01.08.2017 18:00 (CET/CEST)","149","3","570","121","308","n/e","1229"
"BZN|PT","01.08.2017 18:00 - 01.08.2017 19:00 (CET/CEST)","192","3","570","439","251","n/e","1421"
"BZN|PT","01.08.2017 19:00 - 01.08.2017 20:00 (CET/CEST)","99","3","491","301","167","n/e","1672"
"BZN|PT","01.08.2017 20:00 - 01.08.2017 21:00 (CET/CEST)","161","3","476","510","59","n/e","1603"
"BZN|PT","01.08.2017 21:00 - 01.08.2017 22:00 (CET/CEST)","654","3","502","776","6","n/e","1402"
"BZN|PT","01.08.2017 22:00 - 01.08.2017 23:00 (CET/CEST)","846","2","503","747","0","n/e","1117"
"BZN|PT","01.08.2017 23:00 - 02.08.2017 00:00 (CET/CEST)","522","2","355","714","0","n/e","963"
"BZN|PT","02.08.2017 00:00 - 02.08.2017 01:00 (CET/CEST)","410","3","51","447","0","n/e","854"
"BZN|PT","02.08.2017 01:00 - 02.08.2017 02:00 (CET/CEST)","248","3","14","205","0","n/e","810"
"BZN|PT","02.08.2017 02:00 - 02.08.2017 03:00 (CET/CEST)","200","3","14","140","0","n/e","784"
"BZN|PT","02.08.2017 03:00 - 02.08.2017 04:00 (CET/CEST)","183","11","15","83","0","n/e","757"
"BZN|PT","02.08.2017 04:00 - 02.08.2017 05:00 (CET/CEST)","51","131","15","127","0","n/e","761"
"BZN|PT","02.08.2017 05:00 - 02.08.2017 06:00 (CET/CEST)","50","4","15","126","0","n/e","706"
"BZN|PT","02.08.2017 06:00 - 02.08.2017 07:00 (CET/CEST)","51","3","13","125","0","n/e","723"
"BZN|PT","02.08.2017 07:00 - 02.08.2017 08:00 (CET/CEST)","107","3","19","152","1","n/e","740"
"BZN|PT","02.08.2017 08:00 - 02.08.2017 09:00 (CET/CEST)","124","3","285","249","42","n/e","699"
"BZN|PT","02.08.2017 09:00 - 02.08.2017 10:00 (CET/CEST)","153","3","365","277","147","n/e","587"
"BZN|PT","02.08.2017 10:00 - 02.08.2017 11:00 (CET/CEST)","79","4","275","185","234","n/e","469"
"BZN|PT","02.08.2017 11:00 - 02.08.2017 12:00 (CET/CEST)","89","118","198","36","309","n/e","449"
"BZN|PT","02.08.2017 12:00 - 02.08.2017 13:00 (CET/CEST)","89","169","232","121","348","n/e","408"
"BZN|PT","02.08.2017 13:00 - 02.08.2017 14:00 (CET/CEST)","89","246","226","105","373","n/e","426"
"BZN|PT","02.08.2017 14:00 - 02.08.2017 15:00 (CET/CEST)","0","246","196","79","378","n/e","497"
"BZN|PT","02.08.2017 15:00 - 02.08.2017 16:00 (CET/CEST)","0","246","96","182","372","n/e","728"
"BZN|PT","02.08.2017 16:00 - 02.08.2017 17:00 (CET/CEST)","0","357","97","183","352","n/e","963"
"BZN|PT","02.08.2017 17:00 - 02.08.2017 18:00 (CET/CEST)","0","247","66","172","315","n/e","1203"
"BZN|PT","02.08.2017 18:00 - 02.08.2017 19:00 (CET/CEST)","0","145","20","135","256","n/e","1286"
"BZN|PT","02.08.2017 19:00 - 02.08.2017 20:00 (CET/CEST)","0","126","28","27","168","n/e","1442"
"BZN|PT","02.08.2017 20:00 - 02.08.2017 21:00 (CET/CEST)","61","3","104","146","63","n/e","1558"
"BZN|PT","02.08.2017 21:00 - 02.08.2017 22:00 (CET/CEST)","145","3","226","272","5","n/e","1462"
"BZN|PT","02.08.2017 22:00 - 02.08.2017 23:00 (CET/CEST)","194","3","247","236","0","n/e","1501"
"BZN|PT","02.08.2017 23:00 - 03.08.2017 00:00 (CET/CEST)","174","3","172","254","0","n/e","1503"
"BZN|PT","03.08.2017 00:00 - 03.08.2017 01:00 (CET/CEST)","198","3","184","299","0","n/e","1732"
"BZN|PT","03.08.2017 01:00 - 03.08.2017 02:00 (CET/CEST)","54","89","19","48","0","n/e","1843"
"BZN|PT","03.08.2017 02:00 - 03.08.2017 03:00 (CET/CEST)","1","3","13","0","0","n/e","1935"
"BZN|PT","03.08.2017 03:00 - 03.08.2017 04:00 (CET/CEST)","0","20","14","0","0","n/e","1855"
"BZN|PT","03.08.2017 04:00 - 03.08.2017 05:00 (CET/CEST)","0","208","15","0","0","n/e","1852"
"BZN|PT","03.08.2017 05:00 - 03.08.2017 06:00 (CET/CEST)","0","362","15","0","0","n/e","1844"
"BZN|PT","03.08.2017 06:00 - 03.08.2017 07:00 (CET/CEST)","0","259","14","0","0","n/e","1783"
"BZN|PT","03.08.2017 07:00 - 03.08.2017 08:00 (CET/CEST)","1","61","17","9","1","n/e","1679"
"BZN|PT","03.08.2017 08:00 - 03.08.2017 09:00 (CET/CEST)","69","24","219","162","40","n/e","1419"
"BZN|PT","03.08.2017 09:00 - 03.08.2017 10:00 (CET/CEST)","230","3","346","347","143","n/e","1198"
"BZN|PT","03.08.2017 10:00 - 03.08.2017 11:00 (CET/CEST)","130","3","332","419","220","n/e","886"
"BZN|PT","03.08.2017 11:00 - 03.08.2017 12:00 (CET/CEST)","392","3","479","556","293","n/e","650"
"BZN|PT","03.08.2017 12:00 - 03.08.2017 13:00 (CET/CEST)","670","2","422","621","337","n/e","586"
